idx,angdist_arcsec,qso_name,qso_type,qso_ra,qso_dec,qso_z
80957,156.978258,WISEA J063804.67+445520.6,q,99.519428,44.9223904,2.200000047683716
60962,139.031299,SDSS J120919.87+290631.8,Q,182.3327808,29.108844,2.7990000247955322
90949,103.951596,SDSS J091345.78+260311.7,Q,138.4407578,26.0532645,1.3240000009536743
90949,123.775948,SDSS J091332.71+260220.4,Q,138.3862925,26.0390039,1.3209999799728394
90949,168.749954,SDSS J091351.46+260002.8,Q,138.4644421,26.0007807,1.3279999494552612
31012,93.898325,J020608.41-071802.8,X,31.5350556,-7.3007778,
31012,131.457768,J020609.24-071629.5,X,31.5385148,-7.2748701,2.4000000953674316
1004,53.271945,SDSS J121720.05+420635.8,Q,184.3335667,42.1099425,0.6940000057220459
60964,44.723684,J122304.57+261613.4,X,185.7690529,26.2704081,1.7000000476837158
60964,58.864461,SDSS J122303.67+261621.3,A,185.7652987,26.2725621,0.31200000643730164
60964,169.416926,WISEA J122254.75+261459.4,q,185.7280928,26.2498076,1.7999999523162842
90950,156.932712,SDSS J091840.51+250304.6,Q,139.6688113,25.0512837,1.9980000257492065
70983,103.296305,WISEA J175811.10+585708.2,q,269.5461944,58.9522765,0.699999988079071
50986,123.348864,SDSS J232822.38+352732.2,A,352.093228,35.4589586,0.5009999871253967
21031,65.564972,SDSS J122018.04+650155.6,Q,185.075197,65.03213,2.296999931335449
21031,149.653027,SDSS J122013.88+650011.7,N,185.0578536,65.0032438,0.20800000429153442
60965,156.482694,LAMOSTJ122413.75+255127.9,Q,186.0573231,25.8577157,0.7269999980926514
31015,127.185539,WISEA J020723.75-072849.1,q,31.8489628,-7.4803275,0.5
1007,89.426009,SDSS J120124.45+422829.8,Q,180.3519046,42.474948,0.8320000171661377
1007,115.909945,SDSS J120123.86+422856.1,N,180.34945,42.482256,0.3319999873638153
40980,67.489991,SDSS J100359.03+590032.7,Q,150.995999,59.0090898,2.7079999446868896
40980,126.108284,SDSS J100406.27+590051.2,Q,151.0261342,59.0142353,1.4620000123977661
60967,79.803663,SDSS J121647.44+263944.7,qX,184.1977102,26.6624261,1.100000023841858
60967,100.46407,WISEA J121648.54+263925.9,q,184.2023239,26.657171,0.5
60967,149.0593,SDSS J121652.27+263919.6,QR,184.2178178,26.6554817,1.159999966621399
80964,160.992473,SDSS J111914.83+341603.3,Q,169.8118102,34.2676193,2.578000068664551
31016,67.734683,WISEA J024848.41+391859.6,q,42.2017559,39.3166065,0.30000001192092896
31016,104.034939,WISEA J024843.78+391807.3,q,42.1824425,39.3019884,0.800000011920929
90954,78.764314,WISEA J103742.62-232626.8,q,159.4275709,-23.440836,0.4000000059604645
10995,103.550032,WISEA J233239.27-062805.8,q,353.1636488,-6.4682645,0.4000000059604645
50989,95.974229,SDSS J235846.14+103542.3,A,359.69228,10.595107,0.32899999618530273
40981,105.259533,SDSS J101733.23+572528.6,Q,154.3884529,57.4246188,1.0980000495910645
40981,158.194548,SDSS J101805.78+572544.1,Q,154.524112,57.4289303,0.777999997138977
1009,129.108416,WISEA J133149.64-181643.0,q,202.9568949,-18.2786758,2.200000047683716
80965,144.48711,SDSS J110850.28+354246.0,Q,167.2095369,35.712779,1.9270000457763672
50990,131.227221,SDSS J235029.76+100159.9,A,357.6240651,10.0332956,0.4659999907016754
31017,159.391688,WISEA J024940.53+391412.4,q,42.4189444,39.2368009,2.0
40983,173.488149,SDSS J102415.65+575121.3,Q,156.0652467,57.8559465,1.2300000190734863
50991,37.515103,SDSS J235912.48+114936.3,Q,359.8020069,11.8267596,2.203000068664551
80967,68.078925,LAMOSTJ110929.81+361100.2,Q,167.3741929,36.1833629,1.8240000009536743
80967,170.205955,SDSS J110947.89+361220.7,Q,167.449514,36.2057638,2.2820000648498535
90957,77.115393,SDSS J104420.40+170843.6,QR,161.0850053,17.1454485,1.4299999475479126
70989,136.108085,SDSS J002831.38+223753.7,Q,7.1307505,22.6315823,1.437999963760376
60971,88.546726,2SLAQ J133919.33-005713.0,N,204.8305214,-0.9536141,0.05000000074505806
60971,140.884333,2SLAQ J133933.50-005547.1,Q,204.8896034,-0.9297541,1.3250000476837158
80968,43.961036,SDSS J115001.94+552306.8,Q,177.5080906,55.38523,1.5859999656677246
21040,178.809122,WISEA J024245.38-380020.4,q,40.6891007,-38.005695,0.8999999761581421
70990,108.045975,SDSS J002122.88+235624.6,Q,5.3453638,23.9402139,2.4739999771118164
70990,119.684785,SDSS J002127.11+235629.7,Q,5.3629775,23.9415929,3.305999994277954
50993,154.886835,SDSS J004036.56+230740.4,Q,10.1523778,23.1279116,2.502000093460083
80969,91.469981,SDSS J114759.43+550452.5,Q,176.9976276,55.0812614,2.0880000591278076
1015,29.638496,WISEA J140314.10-450410.7,q,210.8087285,-45.0696746,0.20000000298023224
50994,80.037618,SDSS J004052.44+224227.2,QR,10.2185062,22.7075742,1.4420000314712524
80970,72.125126,SDSS J113015.12+560339.8,Q,172.5630265,56.0610752,2.5309998989105225
60974,84.605541,WISEA J135001.84-193556.9,q,207.5075919,-19.5991042,1.2999999523162842
21043,158.736396,WISEA J024147.35-385430.0,q,40.447505,-38.9082657,1.899999976158142
50995,99.857429,SDSS J004325.43+242006.5,QR,10.8559689,24.3351624,1.0540000200271606
90962,176.230228,WISEA J105350.79-160544.7,q,163.4616858,-16.0957923,0.30000001192092896
80972,132.200377,WISEA J130338.38-125822.1,q,195.9099301,-12.9728536,1.0
1017,118.12266,WISEA J125634.03+745249.4,qX,194.1417503,74.8803807,0.20000000298023224
60977,149.790726,WISEA J135322.47+064511.5,q,208.3436344,6.7531813,0.4000000059604645
70994,175.578204,SDSS J005904.39+325231.0,Q,14.7682934,32.8752822,1.4980000257492065
1018,68.140097,J122912.13+753547.6,X,187.3005556,75.5965556,
1018,120.829846,J122849.19+753259.2,X,187.2049723,75.5497778,
60979,162.685411,WISEA J134938.29+041637.2,q,207.4095761,4.2770183,1.2000000476837158
60979,164.778601,WISEA J134926.84+042022.0,q,207.3618548,4.3394682,0.10000000149011612
21046,137.068223,WISEA J043732.27+013850.6,q,69.3845473,1.6473691,1.0
60980,139.762994,SDSS J141746.90+354628.7,Q,214.4454529,35.7746548,2.0260000228881836
11008,160.114262,2SLAQ J231413.30-004518.9,Q,348.5554611,-0.7552793,1.4299999475479126
11008,175.416552,SDSS J231403.00-004622.4,Q,348.512532,-0.772914,1.156000018119812
90966,78.423832,SDSS J111347.70+023830.3,QX,168.4487734,2.6417707,1.1610000133514404
90966,111.508375,SDSS J111349.70+023923.4,qX,168.4571,2.6565237,1.0
90966,161.493071,J111335.05+023654.2,X,168.3960556,2.6150556,
51001,160.818061,SDSS J011953.55+081325.8,Q,19.9731382,8.2238339,2.1659998893737793
51001,178.88434,SDSS J011944.18+081341.0,Q,19.9341124,8.2280468,1.4220000505447388
