GroupID,Ngal,RAJ2000,DEJ2000,Distc,R200,M200
1,7,121.997453104,16.414491138,438.288185,0.6710000038146973,35.63600158691406
2,3,219.001555994,63.427380817,522.099027,0.4966300129890442,14.746999740600586
3,2,171.324623448,42.481467066,803.979846,0.6325500011444092,32.775001525878906
4,42,201.336463838,57.602098256,500.365232,1.6319999694824219,520.5499877929688
5,19,163.503200255,16.845646712,371.955412,1.476099967956543,373.42999267578125
6,4,158.700235921,4.375530052,670.002802,0.7314299941062927,48.9109992980957
7,40,126.373243779,47.160419966,548.506846,1.8355000019073486,749.510009765625
8,2,126.224434358,46.86349297,551.6699,0.6473299860954285,32.900001525878906
9,4,230.424859803,25.954937355,545.70472,0.37869998812675476,6.577499866485596
10,12,222.702405299,14.630760422,623.716834,1.0972000360488892,163.13999938964844
11,4,222.892391254,14.639615936,631.438187,1.0008000135421753,124.04000091552734
12,3,222.576858894,14.537000158,621.533052,0.8959400057792664,88.78199768066406
13,6,186.452037366,25.681851342,502.173507,0.5841299891471863,23.878999710083008
14,15,206.070026933,11.679162487,416.218741,1.3976999521255493,320.3900146484375
15,38,255.680476402,34.017372136,439.503494,1.608299970626831,490.8500061035156
16,28,255.653094655,34.074409351,414.657616,1.154099941253662,180.30999755859375
17,8,255.970405718,33.839760581,400.402952,1.049299955368042,135.0500030517578
18,4,255.825191461,33.783984056,426.463594,0.7250999808311462,44.840999603271484
19,4,255.255844953,33.979442015,428.039101,0.8935199975967407,83.93800354003906
20,4,255.404185669,34.018892559,414.705054,0.473470002412796,12.449000358581543
21,9,214.14343303,23.335542473,594.875286,1.264799952507019,248.10000610351562
22,8,214.028175862,23.072328058,589.585549,1.1181999444961548,171.19000244140625
23,2,214.213042013,23.49109565,595.048054,1.0501999855041504,142.00999450683594
24,21,196.676899478,39.78817143,475.099095,1.156499981880188,184.10000610351562
25,12,181.39139377,10.37956628,415.494275,0.7633000016212463,52.17100143432617
26,9,181.137397611,10.42981834,407.696279,1.3547999858856201,291.1600036621094
27,4,215.490849481,37.287754427,674.953467,0.8254500031471252,70.39299774169922
28,6,168.314782831,13.453289166,700.611327,1.2182999849319458,227.8300018310547
29,4,168.214540519,13.442288157,718.429289,0.2108200043439865,1.1861000061035156
30,4,155.833219073,59.81272992,838.411582,0.460970014333725,12.803000450134277
31,38,217.122935443,56.822722545,456.461904,1.7338999509811401,617.5599975585938
32,5,217.39065848,56.566266039,458.043511,0.968999981880188,107.83999633789062
33,2,216.902364318,57.046284851,467.949336,0.2809000015258789,2.6333000659942627
34,2,231.554581969,10.046244826,571.809355,0.2970300018787384,3.194499969482422
35,4,112.80343345,43.175597453,818.127743,1.072100043296814,160.19000244140625
36,3,228.160835142,9.824877022,612.968921,0.8127599954605103,66.13300323486328
37,15,137.297437626,11.003105915,702.026166,1.7437000274658203,668.22998046875
38,8,137.569913455,10.920373527,696.980126,1.4783999919891357,406.7799987792969
39,45,213.701531583,-0.399835725,602.837373,1.7975000143051147,713.52001953125
40,4,213.574923966,-0.224006127,612.174284,1.289199948310852,263.8999938964844
41,4,213.676769396,-0.119691809,589.321601,0.6238899827003479,29.732999801635742
42,52,207.93880963,9.554650201,287.542902,1.5822999477386475,450.9599914550781
43,10,208.002771583,10.058033834,288.889453,0.8597999811172485,72.37999725341797
44,2,207.925152255,9.104794182,285.3006,0.16269999742507935,0.49007999897003174
45,3,207.606663426,9.272110335,288.267727,0.40112999081611633,7.348999977111816
46,4,207.529704439,9.765316934,286.096757,0.8166000247001648,61.96799850463867
47,2,207.848949599,9.186107281,285.14785,0.1339299976825714,0.27333998680114746
48,3,207.719208326,10.091527425,288.630428,0.8102899789810181,60.577999114990234
49,2,207.854015239,8.956673362,289.017354,0.5997200012207031,24.562999725341797
50,11,219.399274888,-0.277607562,589.076685,1.1970000267028809,209.97999572753906
51,2,123.59177698,10.159473016,430.696014,0.43647998571395874,9.790800094604492
52,6,187.699117581,10.555476122,716.351123,1.2694000005722046,258.760009765625
53,38,207.365935431,28.062128287,334.423893,1.238700032234192,218.72999572753906
54,7,207.536557437,28.264671288,317.276043,0.6392999887466431,29.950000762939453
55,15,207.064185291,27.946792335,325.282808,1.3712999820709229,296.1499938964844
56,4,206.91061012,28.270658532,342.543926,0.2251800000667572,1.31659996509552
57,3,207.626592777,28.346616352,332.85199,0.5059999823570251,14.904000282287598
58,47,225.260245129,47.305426478,383.301314,1.6730999946594238,545.2100219726562
59,2,225.736943419,47.360155123,380.808517,0.43869999051094055,9.823100090026855
60,2,224.835011706,47.339723368,388.111365,0.8906800150871277,82.35099792480469
61,10,245.426847451,42.725480649,583.965634,1.337399959564209,292.5
62,8,227.896769388,19.184171678,351.982135,1.0430999994277954,131.14999389648438
63,2,233.777061907,0.726686494,530.710268,0.05214500054717064,0.017108000814914703
64,7,143.314472589,47.914553846,819.588095,1.3113000392913818,293.20001220703125
65,8,218.40111674,24.422946112,372.632731,0.7711099982261658,53.24300003051758
66,2,218.624581689,24.385859505,374.455029,0.7248600125312805,44.24399948120117
67,2,129.820377866,39.463470211,799.900417,0.3277899920940399,4.5559000968933105
68,3,197.735398701,63.899907665,575.474518,1.080199956893921,153.77999877929688
69,10,175.042830093,18.234785601,538.94457,1.1013000011444092,161.5
70,37,173.287971008,66.369439724,498.137119,1.7735999822616577,667.72998046875
71,5,173.914701562,66.448179396,491.956091,0.9884499907493591,115.41999816894531
72,2,172.742546927,66.53914803,508.470893,0.3748599886894226,6.320700168609619
73,2,173.77835298,66.226654479,498.567863,0.5553900003433228,20.506000518798828
74,3,222.542847121,41.516672286,667.376675,0.8000500202178955,63.96500015258789
75,21,183.21384625,6.060992717,591.204722,1.263800024986267,247.25
76,3,183.272256885,6.250730569,591.115051,0.5912100076675415,25.312999725341797
77,5,141.930566249,20.513779473,811.463591,1.0949000120162964,170.2899932861328
78,14,241.423967054,16.468453596,577.492163,1.59660005569458,496.8699951171875
79,14,227.69968536,15.708024168,517.794177,1.0499000549316406,139.19000244140625
80,4,248.826935522,31.043499857,428.594041,0.5354999899864197,18.070999145507812
81,188,239.56212427,27.267233736,391.029717,2.3940999507904053,1600.5
82,5,240.061937616,26.793209049,384.001206,0.5764200091362,22.299999237060547
83,4,240.123912166,26.655566764,391.070714,0.3194200098514557,3.801100015640259
84,32,239.92372462,26.560846338,393.417725,1.7145999670028687,588.260009765625
85,15,239.161367274,27.60238587,383.74888,0.9411600232124329,97.06099700927734
86,10,239.339541948,27.698728882,388.086471,0.7701900005340576,53.24800109863281
87,9,239.689754797,26.617288164,377.4023,0.4724699854850769,12.26099967956543
88,18,240.33794634,26.140853643,383.600688,0.9190000295639038,90.36199951171875
89,16,239.173166112,27.078934362,381.978714,1.777400016784668,653.4500122070312
90,3,239.030201189,26.759146729,360.999512,0.25797998905181885,1.9882999658584595
91,6,238.862847956,27.224632841,360.185496,1.0499999523162842,134.0399932861328
92,4,238.849544878,27.24501852,358.722599,0.16919000446796417,0.5605700016021729
93,7,239.852443967,26.772009336,435.081572,0.5484200119972229,19.44099998474121
94,5,239.673731596,27.639695513,378.578344,1.1023999452590942,155.80999755859375
95,12,239.681086972,26.450111002,377.698171,0.8408799767494202,69.1259994506836
96,3,238.926771783,26.689914906,362.112032,0.2644999921321869,2.143399953842163
97,17,240.171530822,27.025835588,384.664894,1.2201999425888062,211.5500030517578
98,4,240.145877081,26.261721129,386.472783,0.6455299854278564,31.339000701904297
99,7,239.484116623,27.792364287,390.85946,1.280900001525879,245.10000610351562
100,8,239.831489483,26.906750376,374.999834,0.5673999786376953,21.222999572753906
101,3,239.757383886,26.867468684,397.781324,0.7575500011444092,50.7859992980957
102,5,239.080404511,27.191247623,412.538474,0.7714400291442871,53.82099914550781
103,2,239.201553247,26.953551941,364.574538,0.16432000696659088,0.5142800211906433
104,3,240.571558939,26.245414368,379.905852,0.682669997215271,37.007999420166016
105,2,239.541019974,26.71944503,375.760653,0.03809399902820587,0.006424000021070242
106,6,238.858338571,27.033946808,358.628166,0.7258700132369995,44.263999938964844
107,2,239.964978206,26.717113806,436.538656,0.7746300101280212,54.805999755859375
108,4,239.45808659,26.565046656,386.244076,0.8793500065803528,79.21399688720703
109,2,239.516776968,26.734658027,376.394169,0.42122000455856323,8.68589973449707
110,4,239.146522343,26.916225832,363.645979,0.6461700201034546,31.26300048828125
111,2,238.880641044,26.807551794,367.110565,0.7906500101089478,57.31800079345703
112,2,240.256455621,26.376536308,391.032878,0.3958199918270111,7.232699871063232
113,12,120.308346917,34.854539575,667.034761,1.6390999555587769,550.010009765625
114,5,137.301741032,11.00088344,752.769744,1.1727999448776245,206.0500030517578
115,18,229.485996834,26.854393664,372.215187,1.3668999671936035,296.5400085449219
116,6,229.517086728,27.040190609,369.301991,0.7904999852180481,57.31700134277344
117,6,229.697693293,27.122847,360.325708,0.7975199818611145,58.733001708984375
118,3,229.299944995,26.686396355,360.112881,0.5291500091552734,17.15399932861328
119,3,225.034994604,23.161150696,764.490864,0.6910600066184998,42.2869987487793
120,11,152.836195774,16.080791236,620.180953,1.3686000108718872,316.3599853515625
121,6,203.998338842,54.864505732,464.908238,0.6548799872398376,33.34400177001953
122,5,249.132366608,29.178474185,590.937654,0.8195899724960327,67.43699645996094
123,2,241.560787419,20.149658439,737.266416,0.4324699938297272,10.289999961853027
124,23,131.94322177,31.892160506,298.185886,1.1039999723434448,153.57000732421875
125,2,194.929631531,29.102770452,707.402663,0.35199999809265137,5.504899978637695
126,12,135.380468861,55.6421949,495.576222,1.5822999477386475,473.8500061035156
127,3,211.832334662,15.983933266,558.334659,0.7141900062561035,44.25699996948242
128,14,216.520915953,37.843960745,713.838561,1.7070000171661377,628.8599853515625
129,11,156.371336308,51.093468715,610.912128,1.6929999589920044,597.4299926757812
130,23,201.636327154,0.30199447,363.660243,1.2188999652862549,209.86000061035156
131,4,201.565437576,0.052912744,362.79906,0.672760009765625,35.2760009765625
132,6,140.553343449,12.410469137,792.710467,1.2240999937057495,236.77999877929688
133,6,161.668585789,18.964144055,582.729143,1.0484000444412231,140.85000610351562
134,2,199.592053566,-0.517591528,483.964878,0.2786000072956085,2.5792999267578125
135,14,206.115589133,2.083040854,316.175486,1.061400055885315,137.0399932861328
136,2,242.990083515,15.288790183,839.799983,0.4714600145816803,13.70300006866455
137,37,239.444195359,28.758261091,334.930007,1.1129000186920166,158.6300048828125
138,10,238.619517787,28.365097331,343.905776,0.7960600256919861,58.18600082397461
139,11,239.028972686,28.593820716,334.997076,0.8109700083732605,61.388999938964844
140,6,238.800956487,28.283724822,342.676537,1.11080002784729,158.02999877929688
141,4,239.185788336,28.729387128,338.16545,0.601580023765564,25.076000213623047
142,4,238.761316751,28.575286018,340.182213,0.8469099998474121,70.0009994506836
143,2,239.373654768,29.027069128,334.603716,0.42089998722076416,8.581600189208984
144,2,239.278153281,28.541485425,338.999227,0.2660999894142151,2.170799970626831
145,6,254.924721293,37.555060882,571.891666,1.1104999780654907,166.9600067138672
146,18,152.069915963,38.009746199,482.849364,1.2470999956130981,231.3000030517578
147,3,151.79115112,37.987780465,483.067996,0.8279200196266174,67.6729965209961
