idx,angdist_arcsec,qso_name,qso_type,qso_ra,qso_dec,qso_z
1160,126.524869,WISEA J035351.80-655958.0,q,58.4659073,-65.9994375,1.899999976158142
21222,115.33859,SDSS J030410.68-010942.0,qX,46.0445096,-1.1616808,2.5999999046325684
21222,155.357826,J030421.75-011024.3,X,46.0906628,-1.1734419,2.4000000953674316
21222,178.438222,J030419.56-010910.5,X,46.0815151,-1.1529185,0.20000000298023224
11005,50.952876,2QZ J124532.4-003253,N,191.38525,-0.5480278,0.004999999888241291
11005,128.942357,J124534.08-002957.6,X,191.392038,-0.4993583,0.800000011920929
11005,174.54315,2SLAQ J124523.50-003002.4,QX,191.3479313,-0.5006531,1.3609999418258667
11006,136.909727,WISEA J143810.10+662233.9,q,219.5420994,66.3760527,2.200000047683716
1163,57.16543,J095344.15+013417.2,X,148.4339606,1.571462,1.0
1163,145.587525,J095349.75+013347.5,X,148.4573056,1.5631945,
1163,166.423951,SDSS J095341.74+013732.6,qX,148.4239564,1.6257381,2.0
11010,152.15488,WISEA J195706.01-302250.8,q,299.2750958,-30.380757,0.800000011920929
21230,86.931344,SDSS J160952.06+580757.9,Q,242.4669329,58.1327772,0.746999979019165
11011,153.246574,SDSS J223627.84+254804.7,Q,339.1160223,25.8013324,1.6180000305175781
11011,166.427818,SDSS J223620.99+254631.1,Q,339.0874595,25.7753299,2.390000104904175
21234,171.104315,SDSS J235000.12+285249.2,Q,357.5005226,28.8803467,1.4199999570846558
1171,0.533301,NGC 4169,NRX,183.0782223,29.1794167,0.013000000268220901
1171,109.700622,SDSS J121226.79+291118.0,qRX,183.111671,29.1883521,1.399999976158142
11014,117.907954,SDSS J095940.86+125731.1,QX,149.9202741,12.9586642,2.816999912261963
21236,155.072255,SDSS J024604.61-082100.1,QX,41.519242,-8.3500467,1.2369999885559082
1174,0.101024,NGC 5443,NR,210.5491704,55.8140271,0.006000000052154064
1175,138.722039,WISEA J053953.05-820627.2,q,84.9710593,-82.1075558,1.7999999523162842
11016,109.830642,SDSS J101104.48+455630.1,Q,152.7686913,45.9417102,2.3610000610351562
21240,125.788648,WISEA J140520.60-303619.6,q,211.3358345,-30.6055172,0.800000011920929
21240,133.426493,WISEA J140510.73-303626.8,q,211.2947031,-30.6074489,1.600000023841858
1176,0.064928,NGC 3393,NRX,162.09775,-25.1620556,0.012000000104308128
11017,0.283054,UGC 7210,A,183.1302857,15.2703126,0.024000000208616257
11017,167.306988,J121242.72+151635.0,X,183.178,15.2763889,
21242,165.387545,WISEA J150029.46-214450.3,q,225.1227733,-21.7472751,0.5
11018,131.7394,SDSS J123440.28+474726.4,qX,188.6678598,47.7906818,1.0
11018,144.078627,SDSS J123446.16+474756.0,qX,188.6923305,47.7989137,1.600000023841858
11018,155.099549,SDSS J123440.71+474754.6,QX,188.6696464,47.7985215,2.049999952316284
21243,84.688558,SDSS J160712.37+274020.5,Q,241.80155,27.6723808,2.6449999809265137
21243,156.668207,J160718.01+274110.6,X,241.8250646,27.6862947,0.30000001192092896
1179,176.596961,J144514.74-205451.2,X,221.3114445,-20.9142223,
11019,91.836606,WISEA J125714.68-150042.1,q,194.3111923,-15.0117163,1.2000000476837158
1181,108.137946,WISEA J140539.24-391028.5,q,211.4135003,-39.1745855,0.30000001192092896
1181,155.247697,WISEA J140528.23-391413.2,q,211.3675602,-39.2369907,0.4000000059604645
1184,1.23041,UGC 3157,NRX,71.6236313,18.4608776,0.01600000075995922
21250,62.644741,SDSS J000528.63-063834.4,Q,1.3693111,-6.6428926,2.2360000610351562
11024,57.150953,2QZ J222521.8-312024,QR2X,336.3408436,-31.3399548,1.6169999837875366
21251,101.455941,J015231.70+360513.7,X,28.1321005,36.0871391,2.0
21251,134.014024,J015237.12+360856.7,X,28.1546918,36.1490927,1.5
1189,1.156536,NGC 1144,NX,43.8009167,-0.1835834,0.028999999165534973
1190,119.564202,SDSS J141312.69-030803.6,QX,213.3028751,-3.1343596,0.7940000295639038
1190,125.863185,J141321.76-031058.5,X,213.340695,-3.1829394,2.4000000953674316
1190,152.428259,J141321.74-031125.8,X,213.3405834,-3.1905,
1190,174.50943,SDSS J141328.63-030700.9,QX,213.3692859,-3.1169138,3.138000011444092
11029,86.617569,SDSS J081419.96+182737.0,QX,123.583176,18.4602972,1.7699999809265137
1193,102.939341,WISEA J222621.40+160945.3,q,336.5891734,16.162598,0.20000000298023224
11030,107.26012,SDSS J081438.01+430734.1,QX,123.6584092,43.1261479,0.6389999985694885
11030,111.455217,SDSS J081426.79+430650.8,Q,123.6116321,43.114134,2.3369998931884766
1194,0.201249,NGC 424,NRX,17.8651561,-38.0834456,0.010999999940395355
1194,149.277362,J011123.17-380720.0,X,17.8465434,-38.1222441,
21258,132.732229,SDSS J103502.03+443636.3,Q,158.7584847,44.6101107,0.7409999966621399
21258,148.136824,SDSS J103459.99+443623.7,Q,158.7499756,44.6065856,1.9270000457763672
21258,159.326896,SDSS J103522.46+443741.9,Q,158.8436327,44.6283213,2.1659998893737793
1196,66.557105,J023442.24+325116.0,X,38.6760311,32.8544697,0.5
11033,67.818606,WISEA J105418.00-042144.4,qR,163.5750661,-4.3622971,1.2000000476837158
11033,159.478925,WISEA J105431.22-042058.2,q,163.6300921,-4.3495066,0.20000000298023224
1197,91.480231,J125257.71-152542.0,X,193.2404869,-15.4283536,
1197,106.429226,J125245.61-152520.4,X,193.1900496,-15.422334,1.7999999523162842
1197,154.887741,J125250.35-152216.4,X,193.209822,-15.3712468,1.5
21262,31.247578,J212021.03-043751.9,R,320.0876389,-4.6310834,
1200,111.243015,J122022.73+291650.9,X,185.0947469,29.2808174,1.5
1200,133.919648,J122010.81+291910.6,X,185.0450813,29.3196218,0.5
1200,153.267053,J122009.94+291740.5,X,185.0414468,29.2945843,
1200,158.206647,J122032.33+291925.7,X,185.1347223,29.3238056,
1200,170.384235,J122009.77+292010.4,X,185.0407161,29.3362402,
1201,177.271716,WISEA J011935.37-582830.2,q,19.8973617,-58.4750775,1.399999976158142
21267,110.87491,SDSS J235512.12-012351.3,Q,358.8005477,-1.3976195,0.9860000014305115
11038,110.776736,LAMOSTJ232432.64+083508.8,Q,351.1359777,8.5857804,1.4509999752044678
1202,74.923035,WISEA J151053.46-112955.5,q,227.7227354,-11.4987125,0.10000000149011612
1202,131.990706,J151047.67-112748.3,R,227.6986389,-11.4634167,
21268,107.103499,SDSS J235919.80+015413.7,QX,359.8324919,1.903821,0.9269999861717224
21268,124.967954,SDSS J235918.90+015037.8,Q,359.8287501,1.8438542,2.3259999752044678
1204,13.950358,J093206.37+082644.5,X,143.0265556,8.4456945,
1204,121.285862,SDSS J093210.59+082813.3,qX,143.0441437,8.4703665,0.5
21270,67.080717,SDSS J020336.56+154341.7,A,30.9023709,15.7282738,0.47600001096725464
11040,96.632882,WISEA J024506.36+325916.6,q,41.2765222,32.987968,0.20000000298023224
1206,2.811041,NGC 788,NRX,30.2761389,-6.8161112,0.014000000432133675
1206,110.60139,SDSS J020101.81-065023.3,qX,30.2575675,-6.8398537,1.399999976158142
1208,179.394792,WISEA J233611.42-375915.8,qX,354.047684,-37.987795,0.6000000238418579
21275,86.142347,PGC 2034067,N,139.5680372,33.5348493,0.11900000274181366
21275,91.065469,SDSS J091825.73+333250.8,Q,139.6072435,33.5474547,1.0119999647140503
21276,102.362687,SDSS J102817.82+594721.6,Q,157.0742525,59.7893544,1.5360000133514404
21277,118.327609,WISEA J121049.93+132003.2,q,182.708082,13.3342297,0.8999999761581421
11046,113.984532,WISEA J072544.45+295819.5,qX,111.4352732,29.9721043,1.0
1210,69.482302,WISEA J092925.87+074243.1,q,142.3578029,7.711965,0.30000001192092896
1210,170.031097,SDSS J092921.62+074116.0,Q,142.3400691,7.6878004,0.6230000257492065
21278,95.701118,SDSS J125358.50+270347.8,qX,193.4937654,27.0633002,1.5
21278,150.204461,SDSS J125404.46+270636.6,QX,193.51862,27.11018,0.6010000109672546
11047,0.234871,CGCG 91-10,NR,137.4060282,19.4689644,0.02800000086426735
21279,80.790565,SDSS J134455.33+230019.9,Q,206.2305705,23.0055272,2.740999937057495
21279,152.775336,SDSS J134501.72+230026.9,Q,206.25718,23.0074717,2.5769999027252197
1211,161.623991,SDSS J145821.76+535243.8,Q,224.5907315,53.8788839,1.5729999542236328
21281,85.985262,J140720.06-270206.0,X,211.8336112,-27.035,
21281,101.738596,J140723.88-265907.2,X,211.8495027,-26.9853506,0.5
21281,121.216282,IC 4374,BRX,211.874011,-27.0178588,0.02199999988079071
21281,141.504753,J140724.32-270254.4,X,211.8513336,-27.048457,0.10000000149011612
1212,118.221976,SDSS J075718.61+234741.2,Q,119.3275358,23.7948093,2.068000078201294
1212,170.307479,SDSS J075712.26+234314.6,Q,119.3011146,23.7207469,0.9309999942779541
1213,15.353351,J120521.09+502111.0,X,181.3378889,50.3530556,
1213,130.719132,SDSS J120526.57+501904.7,QR,181.3607184,50.3179747,1.0369999408721924
1213,167.558785,SDSS J120525.27+502355.8,Q,181.3552965,50.3988277,3.427999973297119
21283,163.826069,SDSS J154836.39+174941.9,Q,237.1516669,17.8283059,1.1720000505447388
1216,108.845798,SDSS J004243.71-013109.2,Q,10.6821531,-1.5192476,1.2289999723434448
1216,162.912813,SDSS J004247.60-013122.7,qX,10.6983472,-1.5229873,0.800000011920929
21287,64.494734,J034111.28+151434.8,X,55.2970278,15.243,
1218,171.623067,SDSS J130922.06+013939.5,Q,197.3419272,1.660977,2.3259999752044678
1219,82.809994,SDSS J125101.24+105429.1,QX,192.7551868,10.9081018,0.8709999918937683
21291,174.692804,SDSS J110823.45+283158.3,Q,167.0977428,28.5328652,1.6820000410079956
1222,61.464261,Q 1141+2014,QX,176.0237166,19.9598274,0.9539999961853027
1222,73.049475,Q 1141+2012,QRX,176.0223802,19.933897,2.200000047683716
1222,74.980602,Q 1141+2013,AX,175.9870386,19.9470559,0.335999995470047
1222,167.056673,SDSS J114351.15+195557.3,qX,175.9631627,19.9325943,1.7000000476837158
1222,179.707338,J114349.97+195752.0,X,175.9582223,19.9644445,
21295,171.731108,WISEA J164603.57+052016.4,q,251.5149491,5.3379155,2.299999952316284
1224,121.164225,J150857.37-111230.3,X,227.2390658,-11.208433,0.8999999761581421
11061,158.137829,SDSS J111417.90+171700.7,Q,168.5746026,17.2835459,2.9679999351501465
21298,90.61222,J234732.27-280756.0,X,356.8844723,-28.1322223,
21298,124.547535,2QZ J234738.6-280501,QX,356.9113161,-28.0836045,1.253000020980835
1227,153.231108,SDSS J012551.22+344133.9,QX,21.4634501,34.6927516,1.156000018119812
11062,81.462391,SDSS J114602.90+501254.4,Q,176.5120981,50.2151281,1.4520000219345093
11062,97.718725,SDSS J114558.33+501335.8,Q,176.4930658,50.2266505,2.799999952316284
11062,161.850018,SDSS J114551.71+500924.6,Q,176.465536,50.1568763,1.784000039100647
1228,147.896413,WISEA J175606.75+331002.7,q,269.0281463,33.167479,0.30000001192092896
21300,91.816333,SDSS J010703.72+321730.8,QX,16.7655015,32.2919232,1.3079999685287476
11064,132.277777,WISEA J130421.46-074105.5,qR,196.0893715,-7.6849155,0.5
21301,94.804337,SDSS J013702.79+045200.4,Q,24.2615967,4.8667736,1.315000057220459
21301,131.843482,SDSS J013713.54+045133.8,Q,24.3064482,4.8593812,1.309000015258789
21301,151.661874,SDSS J013657.35+045237.8,Q,24.2389461,4.8771051,2.115999937057495
21302,159.13029,SDSS J032158.91-010037.6,QR,50.4954675,-1.0104784,1.7619999647140503
1231,176.877793,WISEA J164257.83+613734.6,q,250.7410132,61.6263345,1.600000023841858
11066,124.61762,SDSS J143346.99+280135.2,Q,218.4458373,28.0264507,2.5390000343322754
11066,133.297,SDSS J143336.14+280120.7,Q,218.4006144,28.022408,2.3429999351501465
11066,140.634076,SDSS J143351.85+280254.6,qR,218.4660753,28.0485048,0.30000001192092896
21304,0.175716,MCG 10-12-089,A,122.9851092,56.9790202,0.027000000700354576
21304,87.149371,SDSS J081155.92+570011.3,Q,122.9830211,57.0031601,1.8480000495910645
11068,71.551562,SDSS J164109.90+394636.2,QX,250.2912507,39.7767235,1.2730000019073486
11068,179.058515,SDSS J164124.88+394607.6,Q,250.3537032,39.7687886,1.0269999504089355
11070,100.014882,SDSS J235644.21+270654.5,Q,359.1842448,27.1151665,1.6990000009536743
21308,74.013917,SDSS J105301.95+101134.9,qR,163.2581621,10.1930427,2.0
1239,48.850755,J041618.32-601208.9,X,64.0763612,-60.2024723,
11072,78.557689,WISEA J032115.64+194832.3,q,50.3152243,19.8089803,0.6000000238418579
21309,155.174389,SDSS J111122.61+284624.0,QX,167.8442515,28.7733223,0.8109999895095825
1240,139.590372,J005511.41+313442.6,R,13.7975556,31.5785,
1241,21.323493,J121956.18+052057.2,X,184.9841138,5.3492493,
21311,179.156979,WISEA J131643.39-133917.2,q,199.1808025,-13.6547562,1.2000000476837158
21313,0.233785,MCG 0-35-020,AR,206.5924142,-3.4182805,0.024000000208616257
21313,47.638794,PGC 184124,N,206.58349,-3.4281134,0.023000000044703484
21314,114.187891,SDSS J144624.82+102951.4,Q,221.60345,10.4976177,2.3259999752044678
1246,0.161181,NGC 5953,NRX,233.6349445,15.1937778,0.007000000216066837
1246,38.588436,J153434.95+151148.2,X,233.6456458,15.196745,
1246,79.22021,SDSS J153427.20+151112.5,qX,233.6133442,15.186814,1.0
1246,144.97259,SDSS J153441.27+151030.7,qX,233.6719666,15.1752148,0.6000000238418579
1246,149.881017,SDSS J153437.78+150929.9,qX,233.6574706,15.1583044,1.600000023841858
1248,150.955409,SDSS J032511.64-054511.7,qX,51.298543,-5.7532879,1.2999999523162842
1249,107.98075,J111057.57-372639.4,X,167.7398998,-37.444288,
1249,121.461756,J111055.12-372519.2,X,167.729701,-37.4220232,
1250,152.260048,J033520.30-342803.9,R,53.8345851,-34.4677587,
11085,0.048836,ESO 243-26,NX,16.4082084,-47.0717223,0.01899999938905239
1253,71.453221,J122536.82+124838.3,X,186.4034167,12.8106389,
1253,143.137137,SDSS J122540.77+124615.2,qX,186.4197939,12.7708292,2.200000047683716
1253,149.203189,J122537.38+125052.5,X,186.4057515,12.8479374,0.5
11086,146.132206,SDSS J011121.75+324310.2,Q,17.8406289,32.719501,3.0320000648498535
21326,65.397848,WISEA J083048.31+395008.8,q,127.7013584,39.8357901,2.700000047683716
21326,76.295991,MCG 7-18-013,NR,127.7465761,39.8397139,0.028999999165534973
21326,178.165056,SDSS J083048.01+394758.4,Q,127.7000866,39.7995733,1.0019999742507935
1255,141.571874,SDSS J030337.41-153909.4,qX,45.9058927,-15.6526161,1.100000023841858
21328,88.245029,SDSS J100211.92+335008.4,Q,150.5496758,33.8356921,1.7510000467300415
21328,93.109473,SDSS J100222.74+335138.1,Q,150.5947704,33.860601,0.9190000295639038
21328,148.878646,SDSS J100203.43+335112.5,Q,150.5142986,33.8534923,2.140000104904175
21328,172.641671,SDSS J100222.27+335355.1,Q,150.5928457,33.8986702,0.859000027179718
1257,124.108935,WISEA J225749.24+260806.1,q,344.4551443,26.1349964,1.399999976158142
1258,150.447738,SDSS J095108.63+333228.3,Q,147.7859643,33.541235,2.187999963760376
21329,103.455465,SDSS J102710.11+425353.0,Q,156.7921506,42.8981069,1.5880000591278076
21329,165.051103,B3 1024+431,QR,156.8549047,42.8670538,0.621999979019165
21332,122.525906,J121143.72-061209.1,X,182.9322067,-6.202547,0.800000011920929
11094,124.203452,WISEA J172531.90+101756.5,q,261.382969,10.2990561,1.399999976158142
1262,143.6711,J045853.99-002656.7,X,74.7249723,-0.4490834,
21334,153.498878,WISEA J133828.34-092054.4,q,204.6181088,-9.3484865,1.5
21335,88.095291,J141336.95-302925.9,R,213.4039846,-30.490541,
1263,18.995287,J122851.82-015631.0,X,187.2159445,-1.9419445,
1263,105.067856,J122851.55-015436.5,X,187.2148051,-1.9101666,1.7999999523162842
1263,167.229178,2QZ J122839.9-015539,N,187.166542,-1.9272223,0.4790000021457672
21336,154.521778,WISEA J144218.62+253307.7,q,220.577613,25.5521654,2.0999999046325684
21336,157.419081,SDSS J144228.36+252922.5,Q,220.6181793,25.48957,3.069999933242798
11095,175.107766,WISEA J173251.04-762725.2,q,263.212893,-76.4569734,0.4000000059604645
11096,100.551719,SDSS J211247.65+084836.9,Q,318.1985697,8.8102604,2.367000102996826
11096,129.306796,WISEA J211255.10+084547.9,q,318.2296028,8.7633302,0.10000000149011612
11096,130.662291,WISEA J211256.18+084620.1,q,318.2340223,8.7721882,0.699999988079071
21339,177.335973,SDSS J153225.13+490638.8,Q,233.1047523,49.1107866,0.796999990940094
21340,38.576987,PGC 3082686,AR,251.2061429,-13.0354635,0.027000000700354576
11097,106.126325,SDSS J232804.63+321121.7,Q,352.0193308,32.1893551,0.6940000057220459
11097,167.950904,SDSS J232748.81+320841.7,A,351.9534,32.144937,0.7549999952316284
11099,100.316085,WISEA J012318.07+092647.2,q,20.8253441,9.4464645,1.2000000476837158
11099,115.785329,SDSS J012316.75+092520.3,Q,20.8197988,9.4223636,1.5420000553131104
11099,145.338908,SDSS J012328.37+092349.8,Q,20.8682154,9.3972088,0.6200000047683716
21346,134.219144,SDSS J000818.51+270132.0,Q,2.0771235,27.0255705,1.7869999408721924
21349,148.88271,WISEA J092330.14+250002.3,q,140.8755687,25.0006563,0.6000000238418579
1276,43.263698,J072649.81+854550.0,X,111.7075556,85.7638889,
1276,76.27263,J072719.96+854632.4,X,111.8331667,85.7756667,
21350,166.829642,J104210.51+061025.2,X,160.5438056,6.1736667,
21351,69.695722,SDSS J110529.20+380041.7,QX,166.371678,38.0116076,1.7710000276565552
21351,103.124087,J110530.03+375959.2,X,166.3751389,37.9997778,
21352,75.533727,SDSS J112310.68+243242.4,Q,170.7945383,24.5451187,1.0
1279,133.308752,J023058.34+370918.0,X,37.7431077,37.1550266,0.20000000298023224
21354,127.163538,WISEA J125330.64-224015.3,q,193.3776748,-22.6709286,0.699999988079071
11107,79.458251,J141205.20-402516.2,X,213.0217038,-40.4211804,
11107,175.985167,WISEA J141204.26-402729.5,qX,213.0178267,-40.4582395,0.20000000298023224
21355,150.290853,SDSS J142224.72+134425.8,Q,215.6030353,13.7405098,2.882999897003174
11108,171.252088,SDSS J142852.99+414947.5,Q,217.2208089,41.8298686,1.468999981880188
1282,64.28497,SDSS J112403.72+383349.6,QX,171.015536,38.5637792,0.5400000214576721
21357,78.023487,WISEA J161312.08+615220.7,q,243.3000183,61.8724937,0.20000000298023224
1284,82.491751,SDSS J143009.63+311417.7,qX,217.540146,31.2382448,3.0
1284,166.951784,SDSS J143022.63+311158.2,qX,217.5942993,31.1995163,0.20000000298023224
21361,46.397197,WISEA J192325.63-653048.0,q,290.8568124,-65.5133779,0.8999999761581421
11112,175.091016,WISEA J192727.28-551149.5,q,291.863729,-55.1970964,1.7000000476837158
1287,118.155828,SDSS J135951.87+380859.3,Q,209.9661385,38.1498108,2.7249999046325684
1289,146.388655,SDSS J004805.36-024408.1,Q,12.0223395,-2.7356027,1.0
21366,128.136726,SDSS J085527.47+311056.6,Q,133.8644762,31.1824081,2.119999885559082
21366,153.074176,SDSS J085545.07+311231.7,Q,133.9378077,31.2088461,2.4010000228881836
1290,51.076689,J025738.33+060153.7,X,44.4097223,6.0315834,
1290,76.462964,J025746.07+060100.5,R2,44.441979,6.0168129,1.399999976158142
1290,172.880274,J025751.74+060259.8,X,44.4655834,6.0499445,
21368,70.710486,WISEA J102344.26-210909.3,q,155.9344234,-21.1526624,0.4000000059604645
1292,35.923794,J005952.40-073451.2,X,14.9683334,-7.5808889,
1292,43.119828,J005949.48-073522.8,X,14.9561704,-7.5896702,
1292,45.815947,J005947.49-073416.0,X,14.9478889,-7.5711112,
21371,111.236967,WISEA J151437.77-131407.6,q,228.6573785,-13.2355957,0.800000011920929
11118,177.820124,WISEA J125610.94-254800.4,q,194.0455847,-25.7999821,1.899999976158142
1293,178.597535,SDSS J092446.32+264843.4,Q,141.1930272,26.812072,3.875999927520752
11119,0.149492,MCG 2-36-002,NR,209.3078267,11.9974686,0.020999999716877937
21373,115.487126,J205932.51-424837.4,X,314.8854723,-42.8103889,
21373,140.418045,J205934.88-424857.8,X,314.8953723,-42.8160795,
11121,179.116353,SDSS J145520.60+434658.3,Q,223.8358875,43.78288,2.4100000858306885
1296,83.858969,J023404.27+325539.7,X,38.517825,32.9277184,
1298,147.700336,WISEA J093011.16-302058.7,q,142.546563,-30.3497417,3.4000000953674316
11124,103.322385,SDSS J224936.02+322025.3,Q,342.4001022,32.3403559,2.5360000133514404
1299,115.166376,SDSS J120245.18+483628.9,Q,180.6882914,48.6080344,1.2510000467300415
1301,85.065804,J012648.12+020104.5,X,21.7005362,2.0179271,0.5
1301,178.206096,SDSS J012631.24+020025.8,QX,21.6301556,2.0071965,2.1040000915527344
11126,171.619162,WISEA J081846.31+791503.5,q,124.6929669,79.2509687,0.699999988079071
1303,157.148508,WISEA J025430.52-183535.0,q,43.6271883,-18.5930502,1.2000000476837158
11127,81.672671,SDSS J101546.36+435820.7,Q,153.9431913,43.9724313,2.4210000038146973
21379,0.102206,NPM 1G-03.0212,ARX,71.7364353,-3.086608,0.03099999949336052
21379,143.606958,WISEA J044648.19-030616.3,q,71.7008207,-3.1046422,1.7999999523162842
11128,24.599937,SDSS J125248.28+474043.7,QRX,193.2011852,47.6788196,0.921999990940094
1307,0.065593,NGC 5232,AR2,204.0343754,-8.49775,0.023000000044703484
1310,114.680264,J034549.93-040622.2,X,56.458048,-4.1061752,1.899999976158142
21384,29.34556,WISEA J120021.61+503854.6,q,180.0899768,50.6483953,1.5
21384,121.875644,SDSS J120021.10+504110.5,Q,180.087948,50.6862483,1.1770000457763672
21384,133.899515,SDSS J120012.11+504107.0,Q,180.0505067,50.6852917,1.9479999542236328
21386,49.564265,SDSS J132031.02+143142.6,Q,200.1292695,14.5285197,2.9000000953674316
1312,121.078352,J043633.71-030927.1,X,69.1404788,-3.1575522,
11135,36.164268,SDSS J002945.00+212907.9,Q,7.4375277,21.4855298,1.7719999551773071
11135,137.120515,SDSS J002935.34+212948.3,Q,7.3972533,21.4967696,1.902999997138977
21387,148.523773,WISEA J154209.60+234731.8,q,235.5400342,23.7921779,0.30000001192092896
21390,53.554868,SDSS J220716.05+142338.7,Q,331.8168858,14.394101,2.872999906539917
1315,91.90904,SDSS J015057.72-094153.2,Q,27.7405046,-9.6981217,2.9189999103546143
21391,161.201292,SDSS J232337.76+250856.5,Q,350.9073512,25.1490319,2.440000057220459
21391,163.063388,SDSS J232349.03+251113.4,Q,350.9542959,25.1870546,1.4279999732971191
11138,178.690771,WISEA J032331.23+365319.8,q,50.8801782,36.8889157,0.4000000059604645
1317,53.137035,SDSS J123537.27+263114.5,qX,188.9053,26.520713,0.5889999866485596
1317,135.918715,SDSS J123551.17+263101.1,qX,188.9632408,26.5169957,1.2999999523162842
1317,157.881912,J123541.44+262845.1,X,188.9226667,26.4791945,
21395,149.981054,SDSS J025402.23+021756.1,Q,43.5093238,2.2989956,3.1089999675750732
1319,41.379697,WISEA J222306.57-795908.4,q,335.7778858,-79.9856077,0.6000000238418579
21396,101.073776,WISEA J060504.59-190429.3,q,91.2691665,-19.0748167,1.5
1320,0.32826,NGC 2712,NRX,134.8769445,44.9138889,0.006000000052154064
1320,157.095432,SDSS J085944.71+445408.2,Q,134.9363104,44.9022854,1.7960000038146973
11144,88.245106,2QZ J221910.4-282303,Q,334.7933446,-28.3842476,0.8069999814033508
11146,52.115913,SDSS J001110.34+285413.7,Q,2.7930845,28.9038213,1.0809999704360962
11146,160.884112,SDSS J001126.49+285423.4,Q,2.8603904,28.9065176,1.9869999885559082
11147,144.748474,SDSS J001951.33+090748.8,Q,4.9638853,9.1302161,1.062999963760376
11147,170.08596,SDSS J001948.66+090712.0,Q,4.9527845,9.1199975,1.6690000295639038
21404,40.618237,SDSS J100854.58+113817.8,Q,152.2274583,11.6382941,2.2820000648498535
1328,46.65508,J133207.42+624645.9,X,203.0309167,62.7794167,
1328,80.944486,J133222.21+624602.4,X,203.0925556,62.7673334,
1329,38.975781,J153756.70+592400.7,X,234.48625,59.4001945,
1329,52.982262,J153754.28+592423.1,X,234.4761945,59.4064167,
1329,96.734702,SDSS J153741.01+592347.7,QX,234.4208788,59.3965657,1.2730000019073486
1329,110.285409,NGC 5982 UB1,QX,234.5249693,59.3765312,2.125
21407,0.420382,MCG 9-22-050,N,199.829113,51.1267489,0.028999999165534973
11151,48.986836,WISEA J033707.88-053537.1,q,54.2828822,-5.5936676,1.7999999523162842
11152,121.284206,WISEA J042217.50-435627.2,q,65.5729942,-43.9409151,1.100000023841858
21409,132.691807,SDSS J154411.54+274233.8,Q,236.0480833,27.7094026,1.2000000476837158
11154,97.637532,SDSS J082820.43+403631.4,Q,127.0851061,40.6087415,1.3580000400543213
1335,87.091417,J130947.46-232429.0,X,197.4477778,-23.4080556,
11155,178.354908,WISEA J083108.33-025951.9,q,127.7847531,-2.9977774,0.8999999761581421
1336,92.577204,PGC 1261432,A,223.3373537,3.9669398,0.06800000369548798
21415,96.613346,SDSS J001130.84+275650.5,Q,2.8785162,27.9473743,1.0490000247955322
11157,35.65014,J132033.62+340753.5,X,200.1400834,34.1315278,
11157,133.036924,J132025.04+340858.3,X,200.1043612,34.1495278,
21417,165.486139,SDSS J023150.67-005426.4,Q,37.9611468,-0.9073591,1.0299999713897705
1340,0.047941,NGC 6926,NR,308.2754588,-2.0275,0.01899999938905239
1341,55.332264,SDSS J015452.50-090033.3,qX,28.7187902,-9.0092714,1.5
11159,36.579498,NGC 78B,AR,5.1146266,0.8335536,0.017999999225139618
11159,118.577368,SDSS J002018.14+005004.5,Q,5.0755988,0.8345715,1.0980000495910645
11159,167.482798,J002016.15+004810.3,R,5.0673031,0.8028737,0.30000001192092896
11160,0.213877,ESO 354-4,AX,27.9244133,-36.1878515,0.032999999821186066
21423,71.657291,SDSS J103558.93+603740.4,Q,158.9955788,60.6279042,3.2330000400543213
1345,65.80003,J004126.85+253101.6,X,10.3618889,25.5171112,
1346,161.913463,WISEA J180439.14-652400.9,q,271.1627265,-65.4003174,2.700000047683716
1348,173.187722,SDSS J001737.09+112500.0,Q,4.4045604,11.4166929,1.315999984741211
21427,51.738102,WISEA J160443.44-231332.0,q,241.1810092,-23.2256185,0.699999988079071
1349,1.126525,NGC 4104,NRX,181.6623803,28.1744721,0.02800000086426735
1349,36.883431,J120637.11+280959.1,X,181.6546389,28.1664167,
1349,122.654561,WISEA J120647.75+281104.7,qX,181.698965,28.1846537,1.2000000476837158
21428,117.490724,SDSS J163758.49+391319.1,Q,249.493736,39.2219835,1.5889999866485596
21430,173.500324,SDSS J211106.62+033319.5,Q,317.7776067,3.5554433,0.9919999837875366
11168,177.178647,SDSS J101928.28+583258.3,Q,154.8679229,58.5495728,0.6859999895095825
1352,166.510497,J123054.96+080711.2,X,187.729,8.1197778,
11169,55.742119,SDSS J103006.95+432111.9,Q,157.5289586,43.353309,1.965999960899353
11169,98.817476,PGC 2219563,A,157.5564889,43.3876842,0.11699999868869781
11170,67.150688,UGC 6527,ARX,173.1676824,52.9503624,0.026000000536441803
11170,104.720808,J113235.54+525657.4,X,173.1481112,52.9492778,
1354,174.686421,SDSS J122249.68+091742.8,Q,185.7070148,9.2952218,2.319000005722046
11172,79.146613,WISEA J132225.14-022623.9,q,200.6050138,-2.4399696,0.20000000298023224
1358,174.47052,WISEA J215110.14-712732.7,q,327.7922964,-71.4591076,1.600000023841858
1359,24.197634,IC 1559,ARX,9.2180556,23.9848056,0.017000000923871994
1359,108.143361,WISEA J003644.61+240018.0,q,9.1859546,24.0050019,1.7999999523162842
21440,145.311652,LAMOSTJ113148.34+202635.6,Q,172.9514042,20.443228,1.340999960899353
