idx,angdist_arcsec,qso_name,qso_type,qso_z,qso_xname,qso_rname
54758,141.579023,SDSS J002838.18+080441.1,Q,0.9179999828338623,,
14530,58.533495,SDSS J133223.96+350638.8,qX,1.7000000476837158,2SXPS J133223.8+350636,
14530,129.957026,J133225.49+350945.8,X,,2SXPS J133225.5+350944,
14530,173.750476,J133237.98+350720.0,X,0.30000001192092896,2SXPS J133238.2+350718,
34867,126.943797,SDSS J115113.57+311431.5,Q,0.9480000138282776,,
24697,144.506641,SDSS J115549.63+302539.1,Q,1.4290000200271606,,
84872,96.215375,SDSS J234713.61+034054.9,Q,1.434000015258789,,
54759,84.000454,SDSS J003655.23+083047.5,Q,2.6540000438690186,,
54759,130.787873,SDSS J003701.08+083054.9,Q,1.2050000429153442,,
34868,121.058788,SDSS J141600.19+341405.2,Q,1.4930000305175781,,
74807,108.16502,SDSS J140148.85-012438.8,Q,2.8570001125335693,,
14531,35.269488,SDSS J132125.22+370550.5,Q,1.809999942779541,,
4677,72.252212,SDSS J232544.89+334703.4,Q,1.406999945640564,,
4677,101.237278,SDSS J232532.26+334601.6,Q,0.7820000052452087,,
24698,168.296968,SDSS J120902.31+293914.1,qR,,,VL0J120902.29+293914.2
84873,83.428976,WISEA J234242.13+021737.9,q,0.8999999761581421,,
14532,71.101835,J215842.06-301511.1,X,,1RXH J215842.6-301503,
14532,143.061935,J215847.79-301754.0,X,,1RXH J215847.7-301750,
14532,171.079079,2QZ J215842.9-301903,Q,2.197000026702881,,
4678,119.691315,SDSS J233301.06+333300.5,Q,0.4790000021457672,,
64905,87.006488,WISEA J080320.00+053313.8,q,2.200000047683716,,
64905,94.16791,SDSS J080321.42+053454.8,Q,2.510999917984009,,
34870,142.517825,WISEA J141727.72+363452.4,q,0.8999999761581421,,
84874,82.803003,SDSS J234355.78+030733.9,Q,1.6089999675750732,,
84874,159.275701,SDSS J234339.74+030730.7,Q,2.4779999256134033,,
34871,52.615259,SDSS J141412.26+352806.2,Q,1.8509999513626099,,
84875,141.057503,SDSS J234309.95+025003.3,Q,1.8580000400543213,,
4680,118.287659,SDSS J020212.19+320726.5,Q,1.2100000381469727,,
34872,112.002205,SDSS J171507.46+392549.2,Q,2.0299999713897705,,
14535,42.351076,Q 21570-302,Q,1.899999976158142,,
44907,54.578362,WISEA J174848.86+125000.1,q,0.6000000238418579,,
44907,101.306315,WISEA J174843.06+124814.1,q,1.399999976158142,,
14536,160.846982,WISEA J011407.57-174542.1,qR,0.699999988079071,,VL0J011407.57-174541.3
84877,116.971157,WISEA J001918.06+484603.9,q,1.7000000476837158,,
24705,114.710595,SDSS J230009.90+022440.4,Q,1.024999976158142,,
24705,130.270736,SDSS J230009.85+022153.5,Q,0.8970000147819519,,
4682,122.782645,WISEA J015743.20+343140.8,q,1.5,,
34876,142.133981,WISEA J222034.11-105437.7,q,1.100000023841858,,
24706,95.15484,SDSS J230047.23+021310.4,Q,1.2910000085830688,,
54768,138.615852,SDSS J084515.81+242538.8,Q,1.9589999914169312,,
54768,165.960018,SDSS J084518.02+242845.2,QR,2.1029999256134033,,NVSS J084517.6+242837
54768,168.180921,SDSS J084530.47+242903.4,QR,1.565000057220459,,VL0J084530.48+242903.4
24707,128.729824,SDSS J230650.22+013718.8,Q,2.015000104904175,,
24707,165.489406,SDSS J230706.46+013516.6,Q,1.968000054359436,,
4685,20.627576,SDSS J120738.29+301622.5,Q,0.8970000147819519,,
54770,118.797672,SDSS J085437.53+254100.0,Q,2.1089999675750732,,
74819,163.068017,WISEA J211000.82-782630.1,q,0.20000000298023224,,
4686,137.031035,SDSS J121119.77+304133.2,Q,2.7799999713897705,,
4686,138.721384,LAMOSTJ121132.65+304208.2,Q,1.687000036239624,,
84883,142.55277,WISEA J010710.93-622036.8,q,1.2000000476837158,,
44914,62.433988,WISEA J195101.85+824308.6,q,1.100000023841858,,
4687,108.243133,SDSS J120621.85+295919.2,Q,2.634999990463257,,
74822,18.64329,2QZ J220753.4-293557,Q,0.6330000162124634,,
34882,68.21168,CXO J03055+0351,QX,1.1829999685287476,CXOG J030532.4+035139,
34882,113.284465,CXO J03055+0349,QX,1.4950000047683716,CXOG J030534.2+034958,
14544,80.25464,J125745.03+290750.3,X,1.2000000476837158,2RXS J125744.5+290755,
14544,130.534427,SDSS J125741.37+290806.7,Q,1.3819999694824219,,
64917,38.081157,SDSS J121016.12+104128.8,Q,2.8550000190734863,,
14545,130.98716,SDSS J130738.58+280833.6,Q,2.303999900817871,,
74823,18.941301,CXOCY J22027-3157,QX,1.3229999542236328,CXOG J220242.4-315702,
74823,34.564055,CXOCY J22026-3156,QX,1.3259999752044678,CXOG J220239.9-315646,
74823,99.039777,J220248.40-315800.1,X,,2XMM J220248.4-315759,
74823,109.389699,CXOCY J22025-3157,NX,0.46000000834465027,CXOG J220233.0-315745,
84886,147.71861,WISEA J013037.97+190047.9,q,0.699999988079071,,
64918,166.046429,J122145.78+113531.2,X,0.4000000059604645,4XMM J122145.8+113531,
14546,62.324638,3C 277.3,NX,0.0860000029206276,CXOG J125412.0+273733,
14546,127.546158,J125417.97+274004.6,X,0.5,2CXO J125417.9+274004,
44918,175.727093,WISEA J224508.52+384503.8,q,0.8999999761581421,,
24713,25.633655,WISEA J041004.06+315425.0,q,1.2999999523162842,,
4692,133.657568,WISEA J041435.78-341654.7,q,2.0,,
84888,172.691659,WISEA J030349.08-024414.4,q,1.100000023841858,,
84888,172.94726,SDSS J030339.79-024150.0,qR,0.30000001192092896,,VL0J030339.78-024150.1
54776,91.052639,WISEA J101440.59+260204.1,q,0.20000000298023224,,
54776,128.891625,SDSS J101426.84+260235.3,Q,1.6119999885559082,,
34886,176.165339,J100741.79+124342.5,X,,XMMX J100741.9+124345,
64920,87.713411,SDSS J124736.34+351851.3,Q,2.9260001182556152,,
4693,81.454147,J040952.09-312426.3,X,,CXOX J040952.3-312426,
34887,158.609992,CGCG 64-52,N,0.03099999949336052,,
84889,69.363328,SDSS J031012.82-010822.6,N,0.30300000309944153,,
74826,145.461519,SDSS J232453.09+260821.5,Q,2.0299999713897705,,
74826,177.440932,SDSS J232432.42+260822.7,Q,2.2829999923706055,,
54778,116.803417,WISEA J102112.32+265039.6,q,1.0,,
14552,119.448846,WISEA J180156.68+671748.3,q,1.399999976158142,,
54780,141.915802,SBS 1258+551,NR,0.08799999952316284,,FIRST J130038.0+545437
54780,149.888924,SDSS J130106.41+545157.3,QR,2.76200008392334,,VL0J130106.42+545157.3
4697,103.833638,SDSS J135148.96+552132.9,Q,1.378000020980835,,
4697,131.204277,SDSS J135150.03+552415.3,Q,0.8420000076293945,,
44924,177.119903,J082208.44+223821.2,X,,4XMM J082208.4+223821,
64925,148.430539,WISEA J132948.82-280740.6,q,0.20000000298023224,,
44925,145.732936,SDSS J081712.48+213732.2,Q,0.6690000295639038,,
14555,170.631594,WISEA J175936.31+672853.3,q,2.799999952316284,,
4698,129.362619,SDSS J135239.31+551318.5,Q,0.8450000286102295,,
4698,174.973121,SDSS J135208.31+551438.7,Q,1.1030000448226929,,
74830,84.811014,SDSS J233319.64-010819.7,Q,2.555999994277954,,
74830,86.045618,SDSS J233321.70-011104.1,Q,1.3899999856948853,,
74830,124.740054,SDSS J233327.80-010933.6,Q,2.0220000743865967,,
74830,160.573395,SDSS J233308.83-010934.7,Q,1.6230000257492065,,
34892,77.208786,SDSS J115810.28+304013.9,Q,2.438999891281128,,
34892,160.672915,SDSS J115802.94+304325.6,Q,2.5959999561309814,,
44926,176.752671,J081047.68+221352.1,R,0.5,,VL0J081047.65+221352.2
14556,9.85814,SDSS J234350.84+052240.3,Q2,0.8809999823570251,,
14556,100.854522,SDSS J234357.10+052232.5,Q,1.7489999532699585,,
14556,117.367477,SDSS J234354.99+052112.4,Q,2.3510000705718994,,
34893,105.359877,SDSS J115250.71+305750.2,Q,1.125,,
34893,163.169404,J115257.10+305706.2,R,,,FIRST J115257.0+305706
54784,154.030577,SDSS J172924.66+571141.2,Q,1.2009999752044678,,
4700,97.900548,WISEA J045815.76-821728.5,q,1.2999999523162842,,
44927,112.369269,WISEA J081557.69+213612.4,q,2.9000000953674316,,
14557,163.609826,SDSS J233654.70+030137.4,Q,3.565000057220459,,
34894,136.124966,J115741.20+334022.5,X,,CXOG J115741.2+334019,
54785,135.59581,SDSS J171526.67+580252.5,QR,0.5519999861717224,,NVSS J171527.2+580252
74833,26.935328,WISEA J001112.99-582637.1,q,1.899999976158142,,
44928,103.84504,SDSS J091533.73+362638.1,Q,1.1009999513626099,,
4701,138.866011,WISEA J053716.46-803513.0,q,1.2999999523162842,,
54786,70.579431,WISEA J173020.72+565810.5,q,2.200000047683716,,
54786,117.604522,WISEA J173017.20+565541.1,q,1.0,,
44929,120.23033,SDSS J091422.20+360311.8,Q,2.0510001182556152,,
54787,54.594947,J172138.56+580619.8,X,,4XMM J172138.3+580623,
24727,112.291893,WISEA J142057.87-284413.6,q,0.800000011920929,,
64932,72.943828,SDSS J160633.82+254408.0,QR,1.1319999694824219,,VL0J160633.81+254407.9
64932,128.776596,CRSS 1606.6+2542,QX,1.4470000267028809,2RXP J160636.0+254246,
24728,154.482006,WISEA J172412.85+402358.9,q,0.20000000298023224,,
34898,158.07012,WISEA J131747.20-153159.7,q,0.4000000059604645,,
74836,82.082942,SDSS J004616.19+292340.2,A,0.4740000069141388,,
44932,69.997469,SDSS J093036.38+465125.3,Q,1.7430000305175781,,
44932,112.096858,SDSS J093032.44+465034.9,A,0.48100000619888306,,
44932,145.582452,SDSS J093029.48+465019.6,Q,1.2410000562667847,,
84900,119.011858,SDSS J095118.34+103330.4,Q,0.6309999823570251,,
34900,152.262238,J140504.15+090257.3,X,0.8999999761581421,2XMM J140504.2+090257,
24730,31.201201,SDSS J171311.21+422058.6,Q,2.677999973297119,,
24730,94.653994,SDSS J171318.36+422155.8,Q,2.9820001125335693,,
24730,126.082553,SDSS J171315.32+421834.6,Q,1.4769999980926514,,
64935,107.846524,J160847.29+274439.4,R,,,FIRST J160847.2+274439
24731,37.405513,SDSS J171857.26+393438.0,Q,2.1080000400543213,,
44934,74.381425,SDSS J093303.50+460440.1,QX,1.093000054359436,2SXPS J093303.2+460439,
44934,149.820688,SDSS J093306.05+460752.0,AX,0.12800000607967377,2SXPS J093306.2+460744,
74839,112.433185,SDSS J003412.64+284943.2,Q,1.809999942779541,,
74839,136.298035,SDSS J003353.77+284957.2,Q,2.0759999752044678,,
24732,80.753882,WISEA J184624.89+390818.1,q,0.30000001192092896,,
54794,116.590777,2QZ J232556.5-300504,Q,1.99399995803833,,
84903,158.670741,SDSS J095944.46+092323.3,Q,1.1269999742507935,,
34904,43.790486,J154645.03+721059.2,X,,4XMM J154645.0+721059,
64938,52.021094,WISEA J204238.42-032742.3,q,1.100000023841858,,
44936,139.358824,2SLAQ J102722.23-003607.4,N,0.3970000147819519,,
54795,114.041584,2QZ J233257.0-300606,K,0.2409999966621399,,
14569,59.910631,6QZ J215215.4-320048,Q,0.906000018119812,,
4711,99.077734,J021019.44+460311.2,2,,,
14570,165.035936,2QZ J215509.2-303709,Q,1.6859999895095825,,
54797,40.00554,J011727.86-350953.9,R,,,VL0J011727.83-350953.4
24737,101.064816,WISEA J212211.54+130449.1,q,0.8999999761581421,,
74844,164.127858,WISEA J051156.64-190251.4,qX,1.100000023841858,2RXS J051156.7-190251,
84907,162.151623,SDSS J095234.34+214951.2,Q,2.2780001163482666,,
54800,25.587581,WISEA J021543.22-081455.6,q,1.2999999523162842,,
64944,151.700592,WISEA J205906.17-113503.9,q,1.600000023841858,,
84909,161.181601,SDSS J105257.45+462602.4,Q,1.7940000295639038,,
64945,140.456162,WISEA J210145.97-110500.4,q,2.200000047683716,,
44941,160.914075,SDSS J120435.45+553236.4,Q,1.7680000066757202,,
54802,130.180538,SVA1_COADD-2937672685,Q,1.1399999856948853,,
84910,176.126918,SDSS J110007.24+472744.0,Q,1.4950000047683716,,
44942,163.462587,SDSS J120627.79+531228.2,Q,1.38100004196167,,
84911,50.364068,SDSS J110035.13+475133.9,Q,3.0450000762939453,,
84911,124.404294,SDSS J110020.52+475256.7,Q,3.194999933242798,,
84911,164.445104,SDSS J110038.47+475446.0,Q,0.9039999842643738,,
54803,105.537031,PMN J0214-0518,QRX,3.984999895095825,CXOG J021429.2-051744,VL0J021429.32-051744.5
54803,115.197036,SDSS J021438.15-052024.5,QX,3.197999954223633,4XMM J021438.1-052024,
54803,135.71686,J021436.42-052051.6,X,1.7000000476837158,CXOG J021436.4-052051,
24744,154.350537,SDSS J091123.85+172620.3,Q,0.9539999961853027,,
24744,166.949012,SDSS J091121.32+172337.2,Q,2.703000068664551,,
4722,172.016227,WISEA J093102.77-131514.2,q,1.5,,
44944,107.766868,SDSS J121249.51+443511.1,Q,1.1799999475479126,,
44944,135.123884,SDSS J121248.95+443643.5,Q,2.2660000324249268,,
34916,137.193053,2QZ J222018.6-304846,K,0.5329999923706055,,
74854,128.508098,SDSS J102115.61+145741.8,Q,2.9260001182556152,,
44945,38.458481,SDSS J122300.99+445553.3,Q,1.1729999780654907,,
44945,54.114138,SDSS J122253.26+445525.3,Q,1.75600004196167,,
24746,173.601442,SDSS J085905.00+175222.0,Q,2.9670000076293945,,
4724,157.147943,WISEA J141049.90-401506.2,q,2.799999952316284,,
84914,148.541537,SDSS J114059.55+193000.3,QR,2.2019999027252197,,VL0J114059.58+193000.5
84914,163.417485,LAMOSTJ114116.40+192845.2,Q,1.9759999513626099,,
34917,120.440279,2QZ J222020.3-304517,Q,0.9760000109672546,,
44946,127.601942,SDSS J122655.02+440744.3,QX,1.062999963760376,4XMM J122654.9+440745,
44946,128.225914,J122655.18+440751.2,X,,2XMM J122655.0+440749,
34918,83.865068,2QZ J220726.0-300649,Q,0.5139999985694885,,
84915,155.907207,SDSS J115017.27+202302.6,QX,1.5410000085830688,2SXPS J115017.1+202302,
14572,128.171602,SDSS J000001.41+200044.1,Q,3.0899999141693115,,
24748,15.090409,SDSS J095605.65+135204.6,qX,1.2000000476837158,2SXPS J095605.6+135207,
44947,38.463914,J121037.40+433911.3,X,,2XMM J121037.3+433912,
74857,107.180769,SDSS J111510.53+035235.6,Q,2.4200000762939453,,
74857,139.00191,SDSS J111517.20+034905.6,Q,2.259999990463257,,
64954,125.783326,SDSS J013128.99+104626.1,Q,0.6890000104904175,,
64954,135.572661,SDSS J013133.99+104256.3,Q,1.3769999742507935,,
54809,112.167929,WISEA J025921.76+334722.6,q,0.20000000298023224,,
54809,129.556597,WISEA J025927.22+335048.3,q,0.10000000149011612,,
14573,55.19004,SDSS J000842.87+184812.9,Q,1.9809999465942383,,
24749,120.091126,WISEA J095611.49+131914.5,q,0.5,,
64955,74.687351,SDSS J012407.18+111827.8,N,0.47200000286102295,,
74858,104.408658,2QZ J111300.4+012557,Q,1.684999942779541,,
54810,164.346645,WISEA J025128.84+324212.1,q,0.699999988079071,,
84919,124.654615,SDSS J121246.00+284409.0,Q,0.9359999895095825,,
84919,138.35432,SDSS J121257.10+284030.6,Q,2.265000104904175,,
24751,119.142757,J100821.62+132001.0,2,,,
14575,140.113412,SDSS J000616.33+214346.7,Q,1.25600004196167,,
74859,28.637534,2QZ J112223.6+013802,QX,0.9340000152587891,4XMM J112223.6+013802,
74859,113.417434,2QZ J112228.2+013629,QX,2.1579999923706055,2XMM J112228.3+013631,
84920,151.770843,SDSS J161244.67+593236.7,Q,1.7120000123977661,,
24752,77.011337,SDSS J113911.30+274904.0,Q,1.2660000324249268,,
54812,19.062101,WISEA J030636.84-104443.1,qR,0.30000001192092896,,VL0J030636.85-104443.3
54812,21.996608,WISEA J030638.09-104423.6,qX,0.20000000298023224,2RXP J030637.8-104425,
34923,125.775583,SDSS J015331.28+062541.4,Q,2.058000087738037,,
44952,145.155113,SDSS J135700.96+083709.8,Q,0.4449999928474426,,
44952,166.727718,SDSS J135702.60+083352.3,A,0.15399999916553497,,
44952,173.209007,WISEA J135648.98+083254.1,q,2.0999999046325684,,
74860,84.559988,SDSS J132217.96+342911.6,Q,2.2260000705718994,,
14577,49.067637,WISEA J023920.25-363852.5,q,1.7999999523162842,,
74861,151.350927,WISEA J131808.31+364801.2,q,1.399999976158142,,
24755,46.377497,SDSS J114610.61+260458.8,Q,2.3380000591278076,,
54815,173.624112,WISEA J030636.84-104443.1,qR,0.30000001192092896,,VL0J030636.85-104443.3
44955,77.233221,WISEA J140739.72+090755.5,q,0.4000000059604645,,
14580,123.706241,WISEA J030446.32-134923.5,q,2.0,,
44956,107.225462,SDSS J163109.81+554135.0,Q,1.5579999685287476,,
34928,158.537982,WISEA J042903.65-110426.3,q,1.0,,
14581,88.149488,WISEA J030905.86-132344.6,q,1.399999976158142,,
74865,158.876297,SDSS J140932.99+120327.7,Q,2.364000082015991,,
24760,135.128628,WISEA J131923.56-330052.1,q,0.30000001192092896,,
44959,107.305651,SDSS J162701.55+562142.3,Q,0.9419999718666077,,
44959,111.829914,SDSS J162642.12+562243.6,Q,2.1589999198913574,,
44959,150.232645,SDSS J162649.16+562537.1,Q,1.3830000162124634,,
54819,54.649416,SDSS J045841.31+004912.7,qR,2.0999999046325684,,VL0J045841.31+004912.9
84928,86.490709,SDSS J164519.55+360640.9,QR,1.3980000019073486,,VL0J164519.56+360641.0
84928,171.315234,SDSS J164540.37+360618.4,Q,0.9129999876022339,,
64966,168.254595,WISEA J045419.62-170720.2,q,0.30000001192092896,,
44960,131.302235,SDSS J165637.49+483843.2,Q,1.5369999408721924,,
44960,166.908111,WISEA J165659.69+483640.6,q,1.600000023841858,,
14585,67.00406,MQS J043330.96-690844.0,Q,3.0280001163482666,,
54820,26.661135,SDSS J091930.82+321421.3,Q,0.7319999933242798,,
54820,119.572721,SDSS J091932.85+321235.8,Q,0.8370000123977661,,
54820,150.829086,WISEA J091920.72+321438.6,q,0.6000000238418579,,
64967,139.038084,WISEA J045602.08-172953.3,q,0.800000011920929,,
84929,89.720794,SDSS J164652.35+363224.9,QX,1.7990000247955322,2SXPS J164652.4+363230,
84929,145.151589,SDSS J164700.74+363339.6,Q,2.5799999237060547,,
44961,152.761665,SDSS J170802.48+462251.9,Q,1.1770000457763672,,
54821,117.241237,SDSS J091838.54+321611.3,Q,1.6679999828338623,,
74870,48.343501,WISEA J165214.06+760303.6,q,1.399999976158142,,
74870,167.24834,WISEA J165119.30+760244.5,q,2.0,,
84931,47.900972,SDSS J163733.04+383202.2,Q,1.8509999513626099,,
44962,62.744431,SDSS J165306.63+480244.7,Q,1.2730000019073486,,
44962,134.066629,SDSS J165256.17+480008.2,Q,1.0099999904632568,,
34934,132.061538,WISEA J045030.01-515830.8,q,1.5,,
24765,55.580563,SDSS J163147.63+435724.1,Q,0.6959999799728394,,
24765,127.479168,SDSS J163200.06+435730.8,Q,1.3179999589920044,,
24765,129.184335,WISEA J163201.48+435621.3,q,0.30000001192092896,,
24765,145.756711,SDSS J163149.53+435858.4,Q,2.4070000648498535,,
74871,158.402766,WISEA J162014.33+742733.8,q,1.100000023841858,,
74871,159.664705,WISEA J161903.43+742714.1,q,0.30000001192092896,,
4744,151.08288,WISEA J122526.80-252507.8,q,0.30000001192092896,,
54823,179.265616,SDSS J092611.67+330757.3,Q,0.7279999852180481,,
4745,12.965211,WISEA J122552.70-253807.8,q,1.600000023841858,,
4745,146.294309,WISEA J122542.36-253715.3,q,0.30000001192092896,,
34936,123.508225,WISEA J064337.70+392255.5,q,1.0,,
64972,153.49962,WISEA J101101.96+664421.1,q,0.699999988079071,,
84934,131.769354,SDSS J230437.19+203240.7,Q,2.0269999504089355,,
54825,156.655995,SDSS J101901.53+032138.0,N,0.032999999821186066,,
14592,103.913249,SDSS J155018.96+470045.5,Q,2.0,,
24769,121.631665,WISEA J194954.19+594433.0,q,1.100000023841858,,
64973,70.786863,WISEA J103256.42+681606.9,q,1.7999999523162842,,
64973,176.167899,J103240.66+681712.9,X,1.2999999523162842,1WGA J1032.6+6817,
14593,130.727782,SDSS J160452.43+473320.0,Q,0.7369999885559082,,
14593,146.636644,J160453.46+473414.1,R,,,FIRST J160453.4+473414
34940,79.167674,SDSS J074108.83+263210.0,Q,1.3569999933242798,,
34940,100.720221,SDSS J074100.76+263404.7,Q,0.8360000252723694,,
54827,155.353968,SDSS J101736.81+034458.8,Q,2.0260000228881836,,
14594,146.2145,SDSS J160518.45+483926.3,Q,2.253999948501587,,
14594,177.202082,SDSS J160448.44+483821.1,N,0.20600000023841858,,
74879,109.317508,WISEA J201831.95-513133.6,q,1.399999976158142,,
54828,77.03344,SDSS J120441.14+352239.0,qX,1.399999976158142,4XMM J120441.1+352239,
74880,84.468395,SDSS J215338.66-000117.6,Q,2.046999931335449,,
74880,170.397029,SDSS J215334.41+000040.8,Q,1.371000051498413,,
54829,40.496812,WISEA J120446.19+352012.8,qX,0.800000011920929,4XMM J120446.2+352011,
54829,137.565281,SDSS J120459.36+352107.2,QX,1.215999960899353,XMMX J120459.4+352108,
54829,143.738302,SDSS J120441.14+352239.0,qX,1.399999976158142,4XMM J120441.1+352239,
4752,105.214593,WISEA J175233.90+193630.4,q,1.7999999523162842,,
74881,159.031198,SDSS J215346.53+020357.3,Q,1.805999994277954,,
24775,179.417562,WISEA J204514.77+024358.4,q,1.2000000476837158,,
54830,46.428884,SDSS J120347.43+353505.5,Q,1.7309999465942383,,
84940,153.162947,WISEA J024506.96-195257.8,q,1.899999976158142,,
34944,178.879344,SDSS J084527.29+404530.9,Q,1.7339999675750732,,
4754,106.012593,WISEA J175233.90+193630.4,q,1.7999999523162842,,
34945,156.318313,SDSS J084621.21+411322.5,Q,2.072000026702881,,
24777,138.627877,WISEA J222135.18-035403.9,q,2.200000047683716,,
44975,134.215145,WISEA J223351.62-750504.7,q,1.2999999523162842,,
34946,141.466287,SDSS J085835.10+415651.4,Q,0.9940000176429749,,
4756,172.348809,US 3499,Q,2.0209999084472656,,
44977,77.124404,SDSS J230908.42+032725.5,Q,1.0959999561309814,,
44977,162.110477,J230922.89+032843.9,R,,,VL0J230922.92+032844.2
64984,34.47849,SDSS J141907.82+304257.7,Q,0.8309999704360962,,
64984,126.089216,SDSS J141916.73+304406.9,Q,2.440999984741211,,
64984,159.741727,SDSS J141919.64+304350.8,Q,3.109999895095825,,
74887,67.275774,WISEA J222605.68-185913.2,q,1.2999999523162842,,
74887,159.207865,WISEA J222610.41-190241.7,q,1.399999976158142,,
54836,79.263338,WISEA J151320.53+085309.0,q,2.0,,
54836,130.358427,J151315.84+085507.7,R,,,VL0J151315.81+085507.8
24781,168.529795,SDSS J015758.30+330130.3,Q,1.5219999551773071,,
4758,32.297014,SDSS J025116.69-011826.0,Q,1.3969999551773071,,
4758,108.000658,SDSS J025116.38-012044.7,Q,1.0729999542236328,,
14604,83.339229,SDSS J142951.51+470456.5,Q,1.1440000534057617,,
44979,43.285797,SDSS J231655.96+024916.5,Q,1.1449999809265137,,
44979,163.597531,SDSS J231654.40+025210.0,Q,1.7389999628067017,,
64985,93.238421,SDSS J143039.79+313416.5,Q,0.8100000023841858,,
64985,137.915367,SDSS J143055.61+313459.1,Q,2.38100004196167,,
84948,153.546547,WISEA J065901.52-802411.1,q,1.899999976158142,,
74889,94.175756,WISEA J012921.94+434430.8,q,0.5,,
44981,159.149583,WISEA J232238.13-390508.8,q,1.2000000476837158,,
4760,120.842227,WISEA J141839.13-035041.9,q,2.0999999046325684,,
4760,134.462491,WISEA J141849.72-035022.2,q,1.2999999523162842,,
84949,166.563225,WISEA J063001.10-780435.4,qX,0.8999999761581421,2RXS J063002.4-780441,
74890,54.760253,WISEA J011553.06+442538.1,q,2.200000047683716,,
74890,143.703041,WISEA J011603.97+442631.1,q,0.6000000238418579,,
34952,153.372583,SDSS J094047.46+361151.2,Q,2.2330000400543213,,
34952,164.870613,SDSS J094113.58+361139.6,Q,1.2899999618530273,,
44982,101.225739,WISEA J232238.13-390508.8,q,1.2000000476837158,,
14607,138.082478,SDSS J143940.77+450823.2,Q,3.259999990463257,,
34953,47.379478,SDSS J094309.50+375917.2,Q,1.4889999628067017,,
34953,82.548379,SDSS J094304.18+375821.4,Q,1.8170000314712524,,
4762,108.650277,SDSS J140736.94-023545.9,AX,0.1379999965429306,2RXS J140738.2-023542,
84951,176.149876,WISEA J062410.42-784857.8,q,1.600000023841858,,
14608,151.33152,WISEA J011117.50-265741.9,q,1.2999999523162842,,
4763,129.016889,SDSS J140726.61-025922.6,A,0.460999995470047,,
4763,158.229389,SDSS J140711.69-025741.9,N,0.4699999988079071,,
34954,103.518705,SDSS J094215.78+362610.7,Q,1.5019999742507935,,
14609,37.87538,Q 0056-2716,Q,1.6139999628067017,,
44984,139.395132,J234131.10-011045.1,R,0.4000000059604645,,FIRST J234131.0-011045
44984,161.2261,SDSS J234112.81-010849.4,Q,1.4119999408721924,,
54844,139.760019,SDSS J160434.66+340359.5,Q,1.934999942779541,,
34955,147.491221,SDSS J093759.30+385006.9,Q,2.2330000400543213,,
44985,159.225982,SDSS J233433.64-002925.1,qR,0.12800000607967377,,VL0J233433.66-002925.0
84953,106.218917,SDSS J091045.12+493941.7,Q,1.4859999418258667,,
84953,166.548536,SDSS J091027.34+493850.4,Q,1.8860000371932983,,
74895,90.172707,WISEA J021847.24+413747.4,q,0.699999988079071,,
54846,44.552551,SDSS J160215.12+334000.9,Q,2.063999891281128,,
54846,127.029211,SDSS J160222.23+334223.3,Q,1.7389999628067017,,
74896,91.649037,WISEA J020719.33-452321.9,q,1.100000023841858,,
64994,87.539755,Q J1504-4152,QX,1.0260000228881836,CXOX J150255.3-415429,
44987,160.676501,SDSS J233739.99-002701.1,Q,2.509999990463257,,
4768,52.557397,J203109.10+120952.6,R,1.7999999523162842,,VL0J203109.10+120952.8
84955,54.478383,SDSS J092837.34+485632.9,Q,1.7000000476837158,,
84955,176.494454,SDSS J092835.42+485357.4,Q,1.7760000228881836,,
54847,142.572682,SDSS J155154.79+350024.8,Q,2.1649999618530273,,
44989,142.956362,SDSS J000301.42-021343.3,QX,1.4809999465942383,4XMM J000301.5-021343,
44989,159.113518,SDSS J000302.82-021156.6,qX,2.0999999046325684,4XMM J000302.8-021158,
44989,164.126645,J000300.64-021052.1,X,0.699999988079071,4XMM J000300.8-021049,
14615,152.908077,WISEA J022947.08-443248.3,q,2.299999952316284,,
34960,108.336717,SDSS J111708.26-022336.5,AX,0.46399998664855957,2RXS J111707.8-022333,
34960,176.498672,2QZ J111706.9-022227,Q,1.0789999961853027,,
84957,177.164783,WISEA J094800.90-320009.0,q,1.7999999523162842,,
24792,145.608026,WISEA J065708.36+512328.7,q,1.899999976158142,,
54849,156.591686,WISEA J165156.92+083218.6,q,0.20000000298023224,,
14616,41.716466,WISEA J032102.64+073203.6,q,0.5,,
24793,119.330585,J070228.73+492159.2,R,0.5,,FIRST J070228.7+492159
44990,146.829477,SDSS J000755.30-030157.5,Q,1.25600004196167,,
44990,148.134654,SDSS J000750.75-030356.6,Q,2.13700008392334,,
34961,146.720276,2QZ J111836.2-022539,Q,0.597000002861023,,
74901,67.431947,SDSS J024731.37-031122.5,Q,1.2170000076293945,,
74901,89.226829,SDSS J024738.23-031101.8,Q,1.7100000381469727,,
74901,113.880073,SDSS J024732.04-031359.1,Q,1.1369999647140503,,
74901,133.599317,SDSS J024726.67-031106.7,Q,1.0110000371932983,,
44991,174.364879,SDSS J000603.42-045904.3,Q,1.8509999513626099,,
54851,97.603712,J164031.69+092704.5,R2,,,VL0J164031.79+092702.4
74902,90.510867,SDSS J023903.05-033049.6,Q,1.7610000371932983,,
84961,56.57661,WISEA J140334.31-320445.1,q,0.5,,
84961,83.55706,WISEA J140334.41-320409.9,q,1.2999999523162842,,
34963,95.289291,2QZ J111836.2-022539,Q,0.597000002861023,,
