idx,angdist_arcsec,qso_name,qso_type,qso_z,qso_xname,qso_rname
5640,0.127153,MCG 3-24-043,ARX,0.028999999165534973,2SXPS J091825.9+161820,FIRST J091826.0+161819
5640,44.424408,SDSS J091824.24+161856.3,QX,2.609999895095825,4XMM J091824.1+161852,
5640,99.083111,J091831.34+161921.9,X,,4XMM J091831.3+161920,
5640,159.246846,SDSS J091827.42+162057.6,qX,1.7000000476837158,4XMM J091827.4+162057,
15911,173.681744,WISEA J132300.62-112354.3,q,0.8999999761581421,,
15912,116.817296,J132353.11+134204.1,R,,,FIRST J132353.1+134203
15913,154.810798,SDSS J135301.18+381357.0,Q,1.75,,
5646,139.663956,WISEA J164153.63+653702.7,qX,1.2999999523162842,4XMM J164153.8+653705,
15915,166.736554,SDSS J162808.63+560143.9,Q,2.25,,
15916,0.366812,MCG 7-34-125,NR,0.029999999329447746,,FIRST J163813.8+400847
15916,158.803636,SDSS J163805.65+400640.1,Q,1.1269999742507935,,
5648,66.565992,SDSS J010720.39+005435.2,QX,1.4739999771118164,4XMM J010720.4+005435,
5648,153.789443,SDSS J010721.86+005806.7,QX,1.4980000257492065,4XMM J010721.8+005806,
5649,58.009963,SDSS J010902.42+323722.2,Q,2.0769999027252197,,
5649,73.512562,SDSS J010853.50+323818.3,QR,1.9910000562667847,,VL0J010853.48+323818.3
5650,42.236384,J020754.02+020923.6,X,,4XMM J020754.0+020923,
5650,156.2183,SDSS J020757.08+020739.1,qX,1.899999976158142,4XMM J020757.1+020740,
5650,161.956454,SDSS J020744.94+020816.6,QX,1.5820000171661377,2SXPS J020745.0+020816,
15925,56.473192,SDSS J123951.65+125845.9,Q,2.7829999923706055,,
5651,123.407384,SDSS J024203.29-053255.8,Q,2.052999973297119,,
5651,138.651909,SDSS J024203.90-053550.5,Q,1.4809999465942383,,
5651,171.550785,SDSS J024218.26-053206.6,Q,1.809999942779541,,
15927,75.945205,J131611.15+200338.4,X,,CXOG J131611.1+200337,
15927,83.586066,J131621.13+200230.6,X,,CXOG J131621.1+200230,
15930,67.82226,J010729.94+322248.6,X,1.5,CXOG J010729.9+322248,
15930,116.79358,J010729.02+321950.0,X,,CXOG J010728.9+321950,
15930,155.513878,J010726.30+322405.0,R,1.5,,VL0J010726.21+322406.3
5654,0.112445,MARK 817,ARX,0.032999999821186066,4XMM J143622.0+584739,VL0J143622.06+584739.3
5654,104.948029,SDSS J143635.54+584748.3,Q,1.5420000553131104,,
5654,133.533768,SDSS J143638.87+584710.8,QX,1.5240000486373901,2SXPS J143638.9+584710,
15933,0.111134,MCG 10-12-091,NR,0.027000000700354576,,VL0J081250.56+575517.2
5655,63.184968,WISEA J200052.51-470418.7,q,1.100000023841858,,
15935,88.320744,SDSS J090232.17+142717.7,QR,2.3949999809265137,,VL0J090232.16+142717.8
15935,152.56626,SDSS J090219.61+142919.5,Q,1.909000039100647,,
15935,154.960339,PGC 1458069,A,0.028999999165534973,,
15936,56.672898,PGC 1591014,N,0.07699999958276749,,
15937,170.531952,SDSS J103125.68+254851.2,Q,1.0789999961853027,,
15940,97.311512,SDSS J123840.94+423812.2,Q,2.4210000038146973,,
15947,96.219102,SDSS J235840.79+265634.8,Q,1.409999966621399,,
15947,110.672207,SDSS J235837.46+265535.2,Q,1.6579999923706055,,
5664,102.220983,WISEA J175519.32+262036.2,q,1.899999976158142,,
15949,106.709093,J011356.15-452607.6,X,,4XMM J011356.1-452608,
15949,146.579526,J011349.81-452701.6,X,,4XMM J011349.8-452701,
15949,154.60903,WISEA J011338.38-452316.8,qX,1.2999999523162842,2XMM J011338.3-452317,
15953,54.918,J091908.35+213144.9,X,,2SXPS J091908.5+213143,
15953,120.031516,SDSS J091900.59+212934.6,QX,2.359999895095825,4XMM J091900.5+212936,
15953,138.736037,SDSS J091858.04+213148.6,Q,0.8029999732971191,,
5669,117.334158,SDSS J014652.10+112209.8,Q,0.843999981880188,,
5670,152.817191,MQS J050718.71-682453.7,AX,0.37700000405311584,2SXPS J050718.8-682452,
15962,130.668134,WISEA J041305.80+132031.2,q,0.4000000059604645,,
15963,136.982868,SDSS J081910.16+033648.0,Q,2.236999988555908,,
5673,179.89419,SDSS J114647.40+204331.2,Q,2.499000072479248,,
15965,90.824801,J094325.42+315932.0,X,,CXOG J094325.4+315931,
15965,156.653475,WISEA J094321.39+315658.9,qX,0.8999999761581421,CXOG J094321.4+315659,
5674,101.971734,SDSS J134427.40+054853.7,N,0.4009999930858612,,
15968,45.377949,SDSS J133121.74+095723.6,Q,2.4149999618530273,,
15968,158.519683,SDSS J133133.37+095555.7,Q,2.3910000324249268,,
15971,169.146156,WISEA J224605.51+104942.1,qX,0.5,2RXS J224605.1+104939,
5678,105.33807,HS 1116+2106,Q,2.4609999656677246,,
15972,9.406631,J022351.78+424743.0,X,,1WGA J0223.8+4247,
15972,138.512149,J022350.60+424951.6,X,,2XMM J022350.4+424951,
5679,0.05184,ESO 103-35,NRX,0.013000000268220901,4XMM J183820.2-652539,SUMSS J183819.8-652537
15976,75.578815,SDSS J111736.55+071750.7,QR,2.697999954223633,,FIRST J111736.5+071750
15976,113.464703,SDSS J111748.70+071714.8,Q,0.7620000243186951,,
15979,168.042125,SDSS J122959.89+271400.6,Q,0.7229999899864197,,
5684,93.146916,WISEA J030649.69-254146.4,q,1.100000023841858,,
5685,93.407279,SDSS J113457.86+511133.6,Q,1.1449999809265137,,
5685,137.170526,SDSS J113500.95+511521.6,Q,1.8609999418258667,,
15987,138.856372,WISEA J014652.69+431932.3,q,0.699999988079071,,
15988,173.044831,J031613.92-104305.7,RX,0.699999988079071,2SXPS J031613.8-104305,VL0J031613.92-104306.1
15990,88.241106,WISEA J032929.82-144652.1,q,0.20000000298023224,,
5690,90.662069,SDSS J160233.23+372109.3,Q,1.1759999990463257,,
15995,130.415935,SDSS J093810.59+092623.6,Q,1.2389999628067017,,
15995,140.433976,WISEA J093828.34+092727.0,q,0.5,,
16001,116.239816,SDSS J211709.30-064411.9,Q,1.840000033378601,,
16001,120.109976,MCG -1-54-008,NR,0.028999999165534973,,VL0J211706.99-064327.9
5694,134.430954,J104934.31+161455.6,R,,,NVSS J104934.3+161456
16003,149.702531,SDSS J231735.70+290207.4,QR,1.524999976158142,,VL0J231735.56+290208.1
16003,164.944736,SDSS J231734.20+290544.3,Q,2.2920000553131104,,
5695,171.545291,SDSS J140201.51+092452.5,Q,2.3399999141693115,,
16005,4.429128,SDSS J091621.51+174334.4,qR,2.9000000953674316,,FIRST J091621.5+174335
16006,57.589408,SDSS J092458.57+402027.8,Q,1.6670000553131104,,
16006,165.630272,SDSS J092441.72+401958.5,Q,1.9839999675750732,,
16007,27.390042,WISEA J094746.03+213955.2,q,1.100000023841858,,
5700,84.763818,SDSS J100240.86+191116.1,Q,2.177999973297119,,
16011,177.197924,LAMOSTJ231855.08+091149.0,Q,0.4519999921321869,,
16012,117.60489,SDSS J235310.32+293621.3,Q,1.2740000486373901,,
5702,164.144584,WISEA J105115.46+135926.3,q,0.4000000059604645,,
5703,179.169075,WISEA J212708.21-604853.5,q,3.0999999046325684,,
16017,154.096271,WISEA J062145.40-444036.6,q,0.5,,
16017,166.621058,WISEA J062150.65-444300.3,q,1.899999976158142,,
16019,117.98944,WISEA J121330.69-305554.7,q,0.800000011920929,,
5705,0.077715,MCG -2-57-023,ARX,0.02500000037252903,4XMM J223646.4-123242,VL0J223646.48-123242.4
5705,123.651364,J223651.38-123101.9,X,1.600000023841858,4XMM J223651.3-123102,
5705,151.235655,J223654.24-123422.9,X,,4XMM J223654.2-123424,
5708,0.303302,UGC 9521,AR,0.03099999949336052,,FIRST J144700.1+113530
16027,18.464145,J233812.44-204640.8,R,,,NVSS J233812.5-204642
16031,177.198149,SDSS J083347.70+130151.0,Q,2.252000093460083,,
16032,0.168312,UGC 9418,NR,0.032999999821186066,,FIRST J143727.8+254556
5715,162.88741,SDSS J091022.26+502613.9,Q,1.690999984741211,,
16036,69.712153,SDSS J173609.94+680408.3,qX,2.200000047683716,2RXP J173610.5+680403,
16036,93.052817,J173632.40+680330.6,X,,XMMX J173632.2+680329,
5716,148.59536,SDSS J105414.51+271624.9,Q,0.8109999895095825,,
5719,120.027263,Q 0048-3242,Q,1.899999976158142,,
16040,74.355143,J024347.48+322939.1,X,1.100000023841858,4XMM J024347.5+322939,
16040,117.057619,J024345.90+322901.4,X,,4XMM J024345.9+322901,
16040,131.588342,J024400.20+323131.1,X,,4XMM J024400.1+323129,
16040,179.803997,J024404.60+323017.9,X,2.0,4XMM J024404.5+323017,
5720,144.715502,SDSS J101615.28+601152.8,Q,2.302000045776367,,
5720,174.963939,SDSS J101618.21+601657.0,Q,0.9779999852180481,,
5721,165.099739,SDSS J122254.28+081218.9,qX,1.399999976158142,CXOG J122254.2+081218,
5722,166.021742,J130231.00-154455.9,X,,CXOG J130231.0-154455,
16047,0.058806,NPM1G-21.0183,AX,0.02800000086426735,2SXPS J052627.4-211713,
16050,114.074301,J125839.55+273943.2,R,,,FIRST J125839.5+273943
16050,174.449856,LAMOSTJ125834.64+274109.8,QX,1.3350000381469727,2XMM J125834.6+274108,
5728,0.412243,NGC 5759,NR,0.02800000086426735,,FIRST J144714.7+132722
16051,125.858442,J131343.01-152545.9,R,1.2999999523162842,,VL0J131343.00-152545.5
16053,28.746231,WISEA J134703.04+720355.6,q,0.20000000298023224,,
5733,121.676135,WISEA J024512.82+321501.8,qR,1.0,,VL0J024512.90+321504.7
16055,85.426987,HS 1626+0839,QX,0.4350000023841858,2RXS J162826.3+083255,
16059,179.225857,SDSS J223447.92+204601.7,Q,1.2610000371932983,,
5736,122.372668,SDSS J124608.31+304155.2,NX,0.5740000009536743,CXOG J124608.3+304155,
5739,61.339504,LAMOSTJ131310.50+094025.3,Q,1.9320000410079956,,
5739,156.742428,WISEA J131309.08+093850.2,q,0.20000000298023224,,
16065,0.225794,UGC 4229,ARX,0.023000000044703484,4XMM J080741.0+390015,FIRST J080740.9+390015
16065,37.11366,J080738.41+385953.2,X,,4XMM J080738.4+385951,
16065,179.975876,J080730.53+385802.6,X,0.30000001192092896,XMMX J080730.2+385803,
5745,81.277013,WISEA J202919.27-001030.9,q,0.10000000149011612,,
5746,146.661358,WISEA J231642.13+132636.8,qR,0.4000000059604645,,VL0J231642.09+132636.7
16069,43.399819,SDSS J162247.25+374345.1,AX,0.3930000066757202,1RXH J162247.3+374347,
16069,70.538693,SDSS J162253.59+374415.3,Q,2.00600004196167,,
16069,131.929288,SDSS J162243.13+374500.7,QX,1.9550000429153442,1RXH J162243.4+374505,
5749,0.112032,NGC 2965,NRX,0.02199999988079071,2SXPS J094319.1+361451,FIRST J094319.1+361452
5749,178.651777,J094308.23+361652.5,R,,,FIRST J094308.1+361653
16073,77.461155,WISEA J213548.11-344409.6,q,0.8999999761581421,,
5752,124.476227,WISEA J162100.89+735246.5,q,0.30000001192092896,,
16076,64.145094,J025435.89+413655.7,X,1.399999976158142,1RXH J025435.8+413656,
16076,64.548518,J025424.78+413623.9,X,,1RXH J025424.9+413627,
16076,77.627671,WISEA J025435.59+413546.8,qX,1.0,2XMM J025435.5+413546,
16076,164.230693,J025438.82+413423.7,X,,XMMX J025438.5+413421,
5757,127.007147,SDSS J025818.44-044700.0,Q,1.2929999828338623,,
16080,164.951204,WISEA J045856.33+153720.4,q,1.2999999523162842,,
5760,158.919284,SDSS J131336.16+511805.6,Q,1.3860000371932983,,
5762,0.391154,NGC 799,A,0.01899999938905239,,
5762,92.242289,SDSS J02023-0006,Q,2.0179998874664307,,
16083,155.218846,SDSS J113457.12+001325.4,qX,1.2999999523162842,2SXPS J113457.0+001322,
5763,0.183218,ESO 426-2,NX,0.02199999988079071,2SXPS J062346.3-321258,
5764,136.458853,SDSS J135545.02+371319.6,Q,2.8310000896453857,,
5769,99.622392,SDSS J231341.33-014310.9,Q,1.371999979019165,,
5769,133.677659,SDSS J231344.20-014342.8,qR,1.399999976158142,,VL0J231344.19-014342.8
5769,160.723388,SDSS J231326.13-014229.7,QR2,0.8510000109672546,,FIRST J231326.1-014229
5770,115.994679,NGC 157#1,QX,0.7630000114440918,4XMM J003433.9-075502,
16095,143.06027,WISEA J055652.81+684654.1,q,1.2999999523162842,,
5775,61.83045,SDSS J125901.51+280632.0,qX,2.200000047683716,2XMM J125901.5+280632,
5775,68.991473,SDSS J125905.08+280832.3,qX,1.2000000476837158,4XMM J125905.1+280832,
5775,134.126115,J125853.77+280724.4,X,,4XMM J125853.6+280726,
5775,159.892759,SDSS J125915.61+280804.8,QX,2.1050000190734863,2XMM J125915.6+280804,
5776,108.725539,SDSS J135039.76+423048.9,Q,1.8940000534057617,,
5776,110.6269,SDSS J135045.14+423146.3,Q,2.4579999446868896,,
16099,140.827756,SDSS J121127.86+190325.3,QR2,0.9710000157356262,,FIRST J121127.8+190325
16101,32.285938,SDSS J133228.66+180817.8,Q,2.4619998931884766,,
16103,136.971815,WISEA J135135.42+510001.0,qR,0.800000011920929,,FIRST J135135.4+510001
16105,81.816219,SDSS J143122.45+495737.3,Q,2.111999988555908,,
16105,115.602248,SDSS J143142.59+495706.1,Q,0.44200000166893005,,
16106,20.657907,SDSS J143506.62+033257.3,QX,2.3989999294281006,4XMM J143506.6+033257,
16106,130.55858,SDSS J143513.90+033238.3,qX,1.7000000476837158,4XMM J143513.8+033237,
16107,0.11463,UGC 10436,N,0.029999999329447746,,
16107,103.646316,SDSS J163111.34+410821.5,Q,1.4229999780654907,,
16107,168.379835,SDSS J163117.72+411024.1,A,0.25600001215934753,,
5786,82.62277,WISEA J050430.73-122053.6,q,2.0,,
16113,107.9637,SDSS J225825.02+021621.5,Q,2.4230000972747803,,
5789,0.178672,UGC 6527,ARX,0.026000000536441803,2XMM J113240.2+525701,FIRST J113240.2+525701
5789,42.484804,J113235.54+525657.4,X,,XMMX J113236.1+525652,
5789,165.434015,J113227.07+525506.2,X,,2XMM J113227.1+525506,
16114,148.79127,SDSS J232929.21+100452.4,QR,2.8239998817443848,,VL0J232929.22+100452.5
16115,28.876743,SDSS J234135.20+034350.5,Q,1.4129999876022339,,
16115,48.587178,SDSS J234136.84+034348.9,Q,2.243000030517578,,
16115,92.309306,SDSS J234131.72+034203.1,QR,2.377000093460083,,VL0J234131.71+034203.3
16115,127.357645,SDSS J234125.45+034310.1,Q,2.0850000381469727,,
5793,106.915328,J102357.73-031240.6,X,0.30000001192092896,2SXPS J102357.7-031241,
5794,85.300224,SDSS J120559.95+365308.6,Q,2.2980000972747803,,
5794,116.071569,SDSS J120553.99+365053.5,Q,1.180999994277954,,
5794,146.057416,SDSS J120551.41+365249.5,qR,,,FIRST J120551.4+365249
5794,177.053105,SDSS J120613.03+364945.1,Q,1.6660000085830688,,
5795,0.270613,NGC 6154,A,0.019999999552965164,,
5796,90.993517,SDSS J210545.14+074352.6,Q,1.1089999675750732,,
16121,70.906574,WISEA J063358.97+523134.8,q,0.30000001192092896,,
5797,162.266801,SDSS J022920.82-031248.6,Q,2.7290000915527344,,
5797,173.286419,SDSS J022924.43-031031.3,Q,1.6319999694824219,,
5798,0.02376,ESO 417-6,NRX,0.01600000075995922,XMMX J025621.3-321107,VL0J025621.53-321107.5
5798,144.549557,2QZ J025629.7-321248,QX,2.2219998836517334,2SXPS J025629.7-321249,
16125,0.217416,CGCG 403-4,ARX,0.02800000086426735,2SXPS J215622.1+072158,FIRST J215622.2+072200
16125,84.969288,SDSS J215616.83+072133.7,Q,2.3350000381469727,,
5803,171.943069,WISEA J134552.13+701800.6,q,2.0,,
5804,92.709885,WISEA J141824.78+261821.4,q,0.5,,
16133,124.200309,SDSS J091916.47+265519.3,Q,0.6320000290870667,,
16133,171.74308,SDSS J091915.52+265627.2,Q,1.406999945640564,,
5810,0.332146,UGC 6250,AR,0.03099999949336052,,FIRST J111310.4+274905
5810,166.017971,WISEA J111300.80+275052.3,q,0.699999988079071,,
16136,91.375812,SDSS J125211.88+273513.4,qX,1.399999976158142,4XMM J125211.7+273513,
5813,121.944378,SDSS J012257.86-044022.0,Q,1.8559999465942383,,
5814,72.185602,J025738.37+055820.6,X,0.5,4XMM J025738.3+055819,
5814,147.694992,J025743.38+055808.5,X,,2XMM J025743.2+055807,
5814,153.352622,SDSS J025725.50+060010.2,qRX,0.10000000149011612,4XMM J025725.4+060011,VL0J025725.49+060010.2
16139,80.654772,WISEA J141352.21+014239.2,qR2,0.4000000059604645,,FIRST J141352.1+014239
5817,174.021309,SDSS J095951.90+352138.3,Q,1.1820000410079956,,
16142,0.239369,CGCG 197-31,NR,0.03200000151991844,,FIRST J170457.2+380110
16142,139.466056,FBQS J17047+3802,QR,0.06300000101327896,,VL0J170446.51+380206.0
5819,152.111622,WISEA J133803.86-312309.9,q,0.800000011920929,,
16144,129.130674,WISEA J005508.70+421110.8,q,0.30000001192092896,,
16145,128.106943,SDSS J011947.13+173331.6,Q,1.0210000276565552,,
16146,166.832245,J045904.18-003342.8,X,,4XMM J045904.2-003342,
5824,127.844652,SDSS J003241.58-025251.6,Q,1.5670000314712524,,
16149,31.771485,WISEA J082536.62+050727.9,q,0.5,,
5827,28.505205,J050159.66-210837.6,X,2.4000000953674316,2SXPS J050159.5-210833,
16151,117.417395,SDSS J141935.44+491242.6,Q,1.968999981880188,,
5830,12.66085,NGC 5747,NR,0.029999999329447746,,NVSS J144420.4+120756
16158,139.98685,WISEA J225304.12+324759.1,q,2.700000047683716,,
16158,161.290649,WISEA J225319.68+324701.4,q,0.6000000238418579,,
16159,46.975016,WISEA J011344.15-310304.4,q,1.0,,
16160,170.774356,LAMOSTJ033444.32+071058.5,Q,0.675000011920929,,
5836,176.265417,SDSS J150811.57+544551.9,Q,1.0379999876022339,,
5837,160.157528,WISEA J012031.70-171757.6,q,1.2999999523162842,,
5837,166.980605,WISEA J012025.35-172133.3,q,1.2000000476837158,,
5839,104.005328,SDSS J013845.26+010557.3,QX,0.8069999814033508,1WGA J0138.7+0105,
5839,150.266883,SDSS J013845.57+010150.9,Q,0.8889999985694885,,
5840,0.046272,MARK 573,ARX,0.017000000923871994,CXOG J014357.7+022059,VL0J014357.77+022059.9
5840,65.484489,SDSS J014402.03+022114.4,QX,0.47200000286102295,CXOG J014402.0+022114,
5840,124.235189,SDSS J014349.50+022107.4,qX,0.800000011920929,CXOG J014349.5+022107,
5843,168.800112,WISEA J202657.93-183435.3,q,1.399999976158142,,
5848,91.134293,J085131.57+473449.2,R,,,VL0J085131.55+473449.1
5848,169.014648,SDSS J085149.44+473502.8,Q,1.0579999685287476,,
16178,150.170074,SDSS J165409.11+412034.5,Q,1.6690000295639038,,
16178,154.851314,SDSS J165408.90+412045.4,Q,1.0579999685287476,,
16178,176.614103,SDSS J165424.23+411712.0,Q,1.4670000076293945,,
16179,159.270229,WISEA J182355.32+502334.2,q,1.399999976158142,,
5851,24.794926,J071052.13-514759.6,R,,,SUMSS J071052.3-514758
5851,126.839973,WISEA J071103.64-514935.5,q,1.7000000476837158,,
5852,141.377953,J104439.64+214332.2,X,,2XMM J104439.6+214332,
5852,147.352283,J104437.19+214109.2,X,,4XMM J104437.2+214110,
5852,161.905829,SDSS J104440.78+214200.4,qX,2.299999952316284,4XMM J104440.8+214200,
16183,160.477239,WISEA J211558.24+092954.9,q,1.0,,
16183,177.347127,J211545.82+093210.2,R,0.5,,FIRST J211545.7+093210
5853,0.269464,UGC 6148,NR,0.02500000037252903,,VL0J110558.12+362425.3
16187,17.874265,J000407.66+072248.6,R,,,NVSS J000407.4+072243
16189,164.085771,SDSS J010458.77-051751.5,Q,0.7110000252723694,,
5858,102.788298,SDSS J081411.88+235314.1,AR,0.3880000114440918,,VL0J081411.85+235314.4
5859,107.408817,SDSS J124941.89+252838.9,QX,1.909000039100647,4XMM J124941.9+252836,
5859,141.413817,SDSS J124924.43+252901.1,qX,1.5,2XMM J124924.4+252902,
5861,127.181075,SDSS J013415.38-010257.5,Q,3.4170000553131104,,
16195,158.051105,WISEA J135729.91+254756.2,qX,1.399999976158142,2SXPS J135729.7+254800,
5862,161.612766,WISEA J015050.03-360325.7,q,0.4000000059604645,,
16196,94.194333,SDSS J150322.67+170706.4,Q,0.9599999785423279,,
16197,13.614054,J151646.44+070006.8,X,,XMMX J151646.2+070007,
16197,59.180286,J151649.27+065948.1,X,,XMMX J151649.2+065954,
16197,64.85044,UGC 9799,NRX,0.03500000014901161,CXOG J151644.4+070117,VL0J151644.53+070118.9
16197,68.959298,J151644.80+070123.2,X,,XMMX J151644.8+070129,
16197,74.51927,SDSS J151645.60+070130.2,qX,3.700000047683716,CXOX J151645.6+070128,
16197,81.205401,J151651.21+070018.2,X,,CXOG J151651.2+070018,
16197,82.742323,J151641.17+065929.0,X,0.10000000149011612,XMMX J151641.0+065924,
16197,85.069509,SDSS J151650.49+070103.4,qX,1.2999999523162842,XMMX J151650.4+070103,
16197,89.376117,J151641.15+070113.1,X,,XMMX J151641.0+070113,
16197,94.201877,J151651.37+070059.3,X,,CXOG J151651.3+070059,
16197,97.921536,J151641.77+065857.8,X,1.2999999523162842,XMMX J151641.9+065859,
16197,107.87315,J151639.52+065921.0,X,,XMMX J151639.4+065923,
16197,119.590825,J151640.13+070141.2,X,0.6000000238418579,1RXH J151640.4+070143,
16197,121.559767,J151637.59+070012.0,X,1.399999976158142,XMMX J151637.7+070015,
16197,127.617323,J151637.50+065941.2,X,1.5,XMMX J151637.7+065943,
16197,143.083388,J151641.66+070225.2,X,0.20000000298023224,1RXH J151641.6+070214,
16197,149.869209,J151636.99+070129.3,X,0.6000000238418579,XMMX J151637.1+070129,
5866,131.527976,WISEA J132040.33-140359.5,q,1.399999976158142,,
16198,24.33544,MCG 4-37-016,AR,0.023000000044703484,,FIRST J153926.0+245637
16203,73.102926,SDSS J234850.12+041040.6,Q,1.9040000438690186,,
16203,156.460268,SDSS J234850.90+041230.2,Q,2.8420000076293945,,
5873,118.486078,SDSS J105156.85+510151.1,Q,1.8220000267028809,,
5873,157.326083,SDSS J105201.08+510146.3,Q,1.284999966621399,,
5884,50.491631,UGC 5130,NR,0.024000000208616257,,NVSS J093744.0+024533
5884,179.678768,SDSS J093757.03+024447.2,Q,0.5619999766349792,,
16222,37.825659,J023126.95-574503.4,X,,4XMM J023126.9-574503,
16224,127.302269,WISEA J043528.50-122738.9,qX,0.8999999761581421,2SXPS J043528.4-122736,
16225,147.213549,WISEA J052931.63-762825.5,q,1.600000023841858,,
16226,120.484823,J080737.38+042921.1,X,,2SXPS J080737.5+042918,
16228,170.697781,SDSS J102542.72+142027.1,Q,2.4049999713897705,,
5895,26.542214,J072904.01+335204.8,X,,4XMM J072903.8+335204,
5895,97.989687,J072903.50+335316.4,X,,4XMM J072903.4+335316,
16230,82.025561,MCG 6-28-041,N,0.03999999910593033,,
16230,178.744395,SDSS J125442.28+352130.4,Q,1.3830000162124634,,
16233,176.447198,SDSS J160247.43+265954.7,Q,1.0119999647140503,,
16233,178.277079,SDSS J160308.10+265812.9,Q,2.6459999084472656,,
5898,59.14281,SDSS J122303.50+103640.5,qX,0.20000000298023224,CXOG J122303.5+103640,
5898,106.488969,J122311.91+103603.7,X,,CXOG J122311.9+103603,
5898,149.259618,SDSS J122307.51+103448.1,QX,2.759000062942505,CXOG J122307.5+103448,
5898,164.607302,J122317.14+103814.1,X,,4XMM J122317.1+103813,
5898,178.922506,SDSS J122310.29+103426.1,qX,1.100000023841858,CXOG J122310.3+103426,
16236,96.118591,SDSS J210358.40-122807.7,qRX,2.0999999046325684,2XMM J210358.4-122806,VL0J210358.41-122807.2
16238,26.349616,SDSS J012621.80+095412.0,Q,2.5820000171661377,,
16238,55.373559,SDSS J012624.55+095522.8,Q,1.6440000534057617,,
5903,164.969835,SDSS J014015.38+054547.4,Q,0.8930000066757202,,
5907,0.158649,UGC 5026,NR,0.014000000432133675,,FIRST J092639.7+455049
16246,63.469617,WISEA J142603.31+302752.7,q,1.0,,
16247,163.489552,WISEA J145326.23+080947.6,q,0.6000000238418579,,
5915,160.779411,WISEA J103522.39-263648.9,q,0.30000001192092896,,
16255,132.909862,WISEA J044151.11-084219.5,q,0.8999999761581421,,
5916,119.75197,WISEA J130039.34+481710.2,qR,0.20000000298023224,,FIRST J130039.3+481710
5916,143.295253,SDSS J130021.92+482025.9,Q,1.9049999713897705,,
16256,0.328364,UGC 4452,NR,0.03099999949336052,,VL0J083110.21+093618.9
5917,102.164202,SDSS J132716.65+150613.5,A,0.2529999911785126,,
16259,43.87454,WISEA J120102.77-351215.9,q,0.30000001192092896,,
16260,162.862263,J121358.49-323114.9,R,,,NVSS J121358.4-323116
16261,92.353827,WISEA J122611.05+275133.5,q,2.4000000953674316,,
5922,72.9552,J044010.44+071947.7,X,1.899999976158142,CXOG J044010.3+071949,
5922,79.658133,J044003.75+072055.5,X,0.5,CXOG J044003.7+072056,
5922,89.109791,WISEA J044012.59+071945.4,qX,0.20000000298023224,CXOG J044012.7+071943,
16265,138.312761,WISEA J051340.77+072403.8,q,0.4000000059604645,,
16269,179.659043,SDSS J121952.62+275951.5,NR,0.1120000034570694,,VL0J121952.62+275951.6
5929,161.676064,SDSS J165138.82+192633.7,Q,1.440000057220459,,
5931,71.476644,SDSS J232004.68+081029.7,QX,1.590000033378601,2XMM J232004.6+081030,
5931,72.02409,J232013.78+080950.2,X,,CXOG J232013.7+080949,
5931,79.402426,SDSS J232011.62+080847.8,qX,1.2999999523162842,CXOG J232011.6+080847,
5931,110.820683,J232001.96+081035.5,X,,CXOG J232001.9+081035,
5931,126.910719,J232004.04+080812.7,X,0.10000000149011612,CXOG J232004.0+080812,
5931,138.602514,J232011.39+080742.8,X,2.4000000953674316,4XMM J232011.3+080742,
5931,176.346446,J232019.47+080834.9,X,0.10000000149011612,4XMM J232019.4+080835,
16277,0.281129,KUG 0312+013,NR,0.023000000044703484,,VL0J031505.33+013030.2
5934,26.22765,J115833.92+424336.4,X,,4XMM J115834.0+424336,
5934,154.256258,SDSS J115824.94+424600.5,qX,1.0,4XMM J115824.8+424559,
5935,128.424351,SDSS J142740.65+111816.3,Q,1.0889999866485596,,
5935,160.151863,SDSS J142731.97+111714.9,Q,0.9340000152587891,,
16282,31.327431,SDSS J082720.70+374706.7,QR2,0.8270000219345093,,FIRST J082720.7+374707
5937,154.605439,J221150.36-335501.3,X,,2RXS J221151.2-335509,
16284,140.194054,SDSS J102501.60+581103.8,Q,1.5049999952316284,,
16284,148.897745,SDSS J102500.82+580649.6,Q,1.2410000562667847,,
16284,151.7345,SDSS J102521.74+581059.3,Q,2.7300000190734863,,
16285,170.998476,SDSS J102723.40-031345.1,qX,0.5,2XMM J102723.5-031343,
5939,152.838685,WISEA J233839.63+271647.6,q,0.20000000298023224,,
5941,163.780514,WISEA J031611.47-053010.4,q,0.800000011920929,,
16290,49.65581,SDSS J141130.14+355438.8,Q,2.802000045776367,,
16290,100.474143,WISEA J141137.08+355400.4,q,2.799999952316284,,
5943,177.768212,WISEA J063151.91-675451.2,q,0.8999999761581421,,
16291,165.689175,WISEA J161042.88+272907.9,q,1.0,,
5947,53.512394,SDSS J161836.09+153313.5,AR,1.3600000143051147,,VL0J161836.12+153313.6
5948,70.157178,SDSS J231310.74+062448.9,Q,2.619999885559082,,
16298,169.118259,SDSS J010854.76+322803.4,Q,2.6689999103546143,,
5953,75.953777,WISEA J135234.33+244352.6,q,0.6000000238418579,,
5956,0.046495,MCG -3-58-007,ARX,0.03099999949336052,2XMM J224937.0-191627,VL0J224937.14-191625.9
5957,166.842101,WISEA J031556.62+370413.7,q,1.7000000476837158,,
5959,179.744115,WISEA J125410.65-090506.9,q,0.20000000298023224,,
16313,113.556105,SDSS J012943.26-020031.7,Q,1.409999966621399,,
16314,145.43466,J013442.98-363249.5,X,,2XMMi J013443.0-363248,
