d_knot1,d_knot2,d_companion,w
0.3016601661692408,0.18854298472045844,0.027593832791263186,0.00250141355965966
0.2981915925130286,0.187178801832292,0.021509569774312898,0.01812820547737476
0.2999700491276083,0.1860652421314891,0.018037002198200782,0.020459588432812256
0.3007374449302174,0.1904025417918729,0.024255597910203736,0.007145554297804422
0.2982390403615615,0.18653212175879688,0.01787479439764329,0.021687324122973712
0.3004912255583379,0.18767426466284948,0.02649873235436157,0.003023306254025559
0.30111118141228094,0.19085518930665316,0.02481767827322445,0.0034410960658877022
0.3018802024173886,0.18711741684780273,0.025029259876017045,0.003492018728345642
0.301102066016334,0.18841820567607032,0.02508733448821025,0.004051701217250125
0.29991774567467117,0.18707003151270168,0.02585625324167698,0.007548297623633279
0.29983458594865475,0.18883385532287209,0.021963932140085504,0.011897392320450185
0.30090866559281104,0.1874981724575241,0.02754697280217924,0.002028692657888853
0.30157421631066555,0.18724609134903863,0.023915139407290873,0.004364678461461364
0.2990519292064603,0.18551111520820898,0.01752397460895458,0.01991989315031767
0.3015860292776547,0.18823245022314608,0.023830992132839592,0.0052579994650259615
0.30252293909988925,0.19014998777451464,0.026386052020033825,0.002164040057624342
0.2987898219225898,0.19023196987765845,0.011477244909993403,0.025029127371001013
0.29930367617485476,0.18727475068164273,0.016873046930583033,0.020170226512696357
0.30018695022990566,0.18644535692527486,0.017042669205846902,0.02303753219384451
0.30180463807617036,0.18758883938028736,0.02024592884689488,0.017233932209354003
0.30021583590776457,0.18737405255980388,0.019976479025937147,0.017053714232885903
0.30093488139266655,0.1885926155240133,0.02343098980648707,0.003450226400529643
0.30140660030965266,0.18671402468099813,0.026375112312885435,0.005571714767173823
0.30314539054537376,0.18308911816250195,0.004926008360450502,0.03461804768791801
0.301692148072132,0.18559548350558858,0.01434919921502221,0.02390633015305398
0.30039138800003007,0.18896090809713648,0.025144452642997348,0.010887905103746761
0.30143932097448023,0.18847925965570553,0.02207188220469942,0.01382409854885725
0.2998005231296882,0.1871362671185129,0.021861574681335042,0.011747328262884129
0.3011028019090346,0.18894096024605067,0.026239099889414735,0.006218980760806005
0.29923775398143165,0.18435442097590746,0.014351828242144054,0.023339164679878666
0.3005938286644882,0.18732996025442922,0.02181628364313368,0.016462286528184832
0.3021589921034809,0.18734119958710457,0.025674980131747446,0.00309568092869795
0.3017247597437559,0.18858095141149978,0.027777335961267663,0.002139168318391591
0.2990580349770863,0.18742683355944684,0.02200330523269438,0.015032367791332307
0.2998224189078243,0.1858851682011686,0.017571881386922523,0.021724766984146278
0.3007374449302174,0.1904025417918729,0.024255597910203736,0.007145554297804422
0.2984468728404463,0.18656552959051712,0.01828316136199918,0.020648761332784447
0.2993211800340141,0.18814334180368122,0.027736585731975884,0.0026284725106126066
0.30111118141228094,0.19085518930665316,0.02481767827322445,0.0034410960658877022
0.3018802024173886,0.18711741684780273,0.025029259876017045,0.003492018728345642
0.30072124032254693,0.1888062664837569,0.02487559729804865,0.004396169098296715
0.29991774567467117,0.18707003151270168,0.02585625324167698,0.007548297623633279
0.29983458594865475,0.18883385532287209,0.021963932140085504,0.011897392320450185
0.30090866559281104,0.1874981724575241,0.02754697280217924,0.002028692657888853
0.30157421631066555,0.18724609134903863,0.023915139407290873,0.004364678461461364
0.2990519292064603,0.18551111520820898,0.01752397460895458,0.01991989315031767
0.3017083145166784,0.18818551453241036,0.023513546290353918,0.005562800431034322
0.30252293909988925,0.19014998777451464,0.026386052020033825,0.002164040057624342
0.2987898219225898,0.19023196987765845,0.011477244909993403,0.025029127371001013
0.29897905387637835,0.18632144343966342,0.013760248975933042,0.025228612292975836
0.3001055668320939,0.1869970136215053,0.01817930285580642,0.020464563016103384
0.3020713584189331,0.1874202798410177,0.020013332754219317,0.01795643276071272
0.30030245075359846,0.18776165877970072,0.021465370364274757,0.015460523077974542
0.3007541379366597,0.1887269421196208,0.022431859351129513,0.00524829650191554
0.30140660030965266,0.18671402468099813,0.026375112312885435,0.005571714767173823
0.30306506039181524,0.18315671041228984,0.005231712119886392,0.034306363047849724
0.3017742476734677,0.1855433227021595,0.01386216715995789,0.024594261743532908
0.3004553269976817,0.18844578841718534,0.024093281474220282,0.01264852153800108
0.30067183002891545,0.18814006163386413,0.022049779775530593,0.01421352497828189
0.29980018734690767,0.1871195327170535,0.02186056566701538,0.011745848968802392
0.3011028019090346,0.18894096024605067,0.026239099889414735,0.006218980760806005
0.29908475889482744,0.18418796945349458,0.013503679913821107,0.02459251882616335
0.3005580959153312,0.18695884944636068,0.021709318094654872,0.017492453538294168
0.3021589921034809,0.18734119958710457,0.025674980131747446,0.00309568092869795
0.3017247597437559,0.18858095141149978,0.027777335961267663,0.002139168318391591
0.298170325169597,0.18703450396597135,0.021977740705508893,0.015482793509959365
0.30011000044006114,0.18605737871420303,0.01861407281395855,0.01917668471216699
0.3007374449302174,0.1904025417918729,0.024255597910203736,0.007145554297804422
0.2994195490437164,0.18686196159549862,0.01885173512790714,0.019659554883430512
0.29935658052231096,0.18798385607269552,0.02701869349334527,0.0039771670838911685
0.3006547369175417,0.18967064610460216,0.023200989033118177,0.007093711412299565
0.3018802024173886,0.18711741684780273,0.025029259876017045,0.003492018728345642
0.30075476083713704,0.1887822768658651,0.025105032099365224,0.004042874627072257
0.29976092965253515,0.1868224554119596,0.02580559194253737,0.007724203354131281
0.29983458594865475,0.18883385532287209,0.021963932140085504,0.011897392320450185
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.3017256761274298,0.18723182363618437,0.02435430120495992,0.002949847219233177
0.2990519292064603,0.18551111520820898,0.01752397460895458,0.01991989315031767
0.30177716706770047,0.18805652378702445,0.02384376070128412,0.005185884701504902
0.3011441351214077,0.18848887294219133,0.0260962844868458,0.004939691415940639
0.29872719379555396,0.19023334523913962,0.011227129357414923,0.025412720364453117
0.29897905387637835,0.18632144343966342,0.013760248975933042,0.025228612292975836
0.30009885453157653,0.18699970661507012,0.01826021772884414,0.02027292398450763
0.3020713584189331,0.1874202798410177,0.020013332754219317,0.01795643276071272
0.30010492467366134,0.1872345989923726,0.020139723839328647,0.016597479913501363
0.30112741116583547,0.18835666086850136,0.021746498589719238,0.008849521294548308
0.3014977552179907,0.1863110416621721,0.026596196816280976,0.00537401082991681
0.30306506039181524,0.18315671041228984,0.005231712119886392,0.034306363047849724
0.3019283202757866,0.1855004322639114,0.013867784945691628,0.024559295996243097
0.3004553269976817,0.18844578841718534,0.024093281474220282,0.01264852153800108
0.30067183002891545,0.18814006163386413,0.022049779775530593,0.01421352497828189
0.29980018734690767,0.1871195327170535,0.02186056566701538,0.011745848968802392
0.3012443709059617,0.18917771785709747,0.026840693319616374,0.005273225121494841
0.2994786396269461,0.18556347959571592,0.01593656952133681,0.020202366240804293
0.3005580959153312,0.18695884944636068,0.021709318094654872,0.017492453538294168
0.3021589921034809,0.18734119958710457,0.025674980131747446,0.00309568092869795
0.3017247597437559,0.18858095141149978,0.027777335961267663,0.002139168318391591
0.298170325169597,0.18703450396597135,0.021977740705508893,0.015482793509959365
0.30012013224745093,0.1852007877236365,0.01893573269221987,0.018180185846614842
0.30115935759071877,0.1909560873730311,0.0246299695340826,0.005775307832798672
0.29950946784016025,0.18681160677695202,0.01866119866571031,0.01984799636636892
0.29935658052231096,0.18798385607269552,0.02701869349334527,0.0039771670838911685
0.3006250233527525,0.18970057061374748,0.02333572530407702,0.006653731707798972
0.30188871446132537,0.18709968219952647,0.025041958986473423,0.0034670014868351134
0.3003910994582366,0.1899361551950798,0.024396454080945464,0.003189934391155012
0.2996151993893847,0.18714186004986857,0.028807911278644023,0.00294301517777076
0.3000852079302037,0.1887402978132169,0.022697478293659343,0.010741341161539616
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.3014833858623132,0.18732202291154235,0.023862488852423838,0.005079667995574327
0.2991199549143791,0.18557650182567206,0.017713004781923638,0.019810258342254604
0.30177716706770047,0.18805652378702445,0.02384376070128412,0.005185884701504902
0.301027854490869,0.1883884066336971,0.02545651305382652,0.006393168498611544
0.29872719379555396,0.19023334523913962,0.011227129357414923,0.025412720364453117
0.29897905387637835,0.18632144343966342,0.013760248975933042,0.025228612292975836
0.30043383490663467,0.187071130442354,0.018557940401273034,0.019879525977061597
0.3020713584189331,0.1874202798410177,0.020013332754219317,0.01795643276071272
0.2997817026522113,0.18743127591597322,0.0190202189338685,0.015959144649586452
0.30112741116583547,0.18835666086850136,0.021746498589719238,0.008849521294548308
0.3016713020161667,0.18595809858972473,0.026537604745005824,0.004929268680536356
0.30306506039181524,0.18315671041228984,0.005231712119886392,0.034306363047849724
0.3012451124172143,0.18686655558580462,0.018610603320995154,0.019034807302022734
0.3000230593413652,0.18931013873046795,0.027094076851064453,0.00915316101157497
0.30067183002891545,0.18814006163386413,0.022049779775530593,0.01421352497828189
0.29980997651377983,0.18695443904114398,0.0233647629828118,0.009514562210840119
0.3012443709059617,0.18917771785709747,0.026840693319616374,0.005273225121494841
0.2994786396269461,0.18556347959571592,0.01593656952133681,0.020202366240804293
0.3005580959153312,0.18695884944636068,0.021709318094654872,0.017492453538294168
0.3021589921034809,0.18734119958710457,0.025674980131747446,0.00309568092869795
0.30164808071197663,0.1889030639554582,0.027350494625424174,0.0026322963616461363
0.29647853056635276,0.18708810706342827,0.02216792476117791,0.0140588996975544
0.3001973917857943,0.18515710615084507,0.019296943335323488,0.01793664021770475
0.3004557315963159,0.18918859698180202,0.02208447682088789,0.011776866094496626
0.29950946784016025,0.18681160677695202,0.01866119866571031,0.01984799636636892
0.29935658052231096,0.18798385607269552,0.02701869349334527,0.0039771670838911685
0.3006250233527525,0.18970057061374748,0.02333572530407702,0.006653731707798972
0.30188871446132537,0.18709968219952647,0.025041958986473423,0.0034670014868351134
0.30036798457203534,0.18985423483329306,0.024246085408202327,0.003626680532056073
0.29960055966390264,0.18709978915391748,0.028556718065740255,0.003337072696224054
0.29997032574832005,0.18884480395061132,0.02254813641286946,0.011204711822622296
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.3014833858623132,0.18732202291154235,0.023862488852423838,0.005079667995574327
0.2988851365706047,0.18504384278005725,0.016281253910945013,0.022594117449873947
0.30177716706770047,0.18805652378702445,0.02384376070128412,0.005185884701504902
0.301027854490869,0.1883884066336971,0.02545651305382652,0.006393168498611544
0.2998696141211777,0.1893172191164665,0.018292898416269285,0.01596833654895242
0.29897905387637835,0.18632144343966342,0.013760248975933042,0.025228612292975836
0.30097967461190067,0.18793266704253617,0.020055904575639313,0.019695041151647923
0.3020713584189331,0.1874202798410177,0.020013332754219317,0.01795643276071272
0.2997191370237082,0.18608907081978593,0.019537844971083143,0.01595260287559802
0.3011241941632433,0.1883844993754099,0.021691684946345473,0.008859949376647558
0.30131459872169375,0.1867368231724949,0.024935937092436314,0.008242743045380533
0.30279359023684493,0.18343576243191834,0.006257055924274155,0.03320246405306405
0.30126503126881476,0.18682242356218903,0.01845169340687492,0.019217053020219477
0.29960712074273693,0.18904939074494964,0.02651600937666794,0.009728833041286643
0.3010823235449472,0.18715041402198984,0.024191108088983206,0.013276859022032225
0.29980997651377983,0.18695443904114398,0.0233647629828118,0.009514562210840119
0.3012380464197768,0.18916791504677327,0.026825367358001805,0.005291925890246584
0.2994786396269461,0.18556347959571592,0.01593656952133681,0.020202366240804293
0.3005580959153312,0.18695884944636068,0.021709318094654872,0.017492453538294168
0.3021589921034809,0.18734119958710457,0.025674980131747446,0.00309568092869795
0.30173069414454173,0.18890593270511827,0.02758696497117823,0.00221018664840047
0.29647853056635276,0.18708810706342827,0.02216792476117791,0.0140588996975544
0.3001973917857943,0.18515710615084507,0.019296943335323488,0.01793664021770475
0.3005194990455024,0.18923376084774562,0.022023566163149433,0.011852029627464405
0.29942191746729957,0.18480532928175997,0.011618995225273267,0.028920297330009948
0.29935658052231096,0.18798385607269552,0.02701869349334527,0.0039771670838911685
0.3006250233527525,0.18970057061374748,0.02333572530407702,0.006653731707798972
0.30192324148645194,0.1870807425950447,0.025142429555423288,0.0033296300375868617
0.30036798457203534,0.18985423483329306,0.024246085408202327,0.003626680532056073
0.29999590981848745,0.18713709389200728,0.028111408070427363,0.0032997708425066756
0.299908136274357,0.1886262639028748,0.02218667627290474,0.011860050831023412
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.3014833858623132,0.18732202291154235,0.023862488852423838,0.005079667995574327
0.2988998239307441,0.18508295321596965,0.016326123069533724,0.022485424697569235
0.30177716706770047,0.18805652378702445,0.02384376070128412,0.005185884701504902
0.301027854490869,0.1883884066336971,0.02545651305382652,0.006393168498611544
0.2999013311325721,0.18999763638946396,0.01803049314178885,0.015971652834988304
0.30000633022385487,0.18656856009810882,0.015959068735339706,0.022420763663548556
0.3007402487515346,0.18759712036161622,0.01904815391935666,0.02036552167790972
0.3020713584189331,0.1874202798410177,0.020013332754219317,0.01795643276071272
0.29955693073386475,0.18544240250879926,0.01885780371388219,0.017617641129848344
0.3011241941632433,0.1883844993754099,0.021691684946345473,0.008859949376647558
0.301225723330449,0.18679430215853782,0.024924545432265008,0.008228710647840585
0.30260485722132807,0.1838639544488852,0.00702532606500174,0.03207807552363203
0.3012906928713529,0.18690249520921182,0.016586479315302438,0.024110134773609987
0.30037348461593855,0.1886987542821717,0.025572289963185165,0.008124465684986773
0.3010823235449472,0.18715041402198984,0.024191108088983206,0.013276859022032225
0.29974904151194504,0.18685999116860086,0.02321710078989946,0.00969473991142917
0.3012380464197768,0.18916791504677327,0.026825367358001805,0.005291925890246584
0.2994786396269461,0.18556347959571592,0.01593656952133681,0.020202366240804293
0.3001140960080861,0.18611728907792585,0.017766185371234356,0.021958267506446617
0.30333594489426774,0.18745225535651602,0.024349297478861668,0.0029846337460294682
0.30173069414454173,0.18890593270511827,0.02758696497117823,0.00221018664840047
0.2971858375047048,0.187036729472086,0.02257276486360302,0.013208248337299765
0.3001973917857943,0.18515710615084507,0.019296943335323488,0.01793664021770475
0.3005194990455024,0.18923376084774562,0.022023566163149433,0.011852029627464405
0.2995905749271848,0.18512500374962415,0.01311683055872856,0.02722391670492806
0.2998620271788718,0.18767625464240867,0.024749752804990827,0.008013398779677511
0.3005203251524129,0.18976316181962746,0.023706537304884617,0.005420739512800805
0.3013782505430219,0.1874987332342381,0.024343037662475177,0.005636706634960603
0.30036798457203534,0.18985423483329306,0.024246085408202327,0.003626680532056073
0.299946416444016,0.1868914078358001,0.026280496753015622,0.006221026168623162
0.299908136274357,0.1886262639028748,0.02218667627290474,0.011860050831023412
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.30119033255922995,0.18658934191040796,0.023881170600784502,0.00497371446299708
0.2988998239307441,0.18508295321596965,0.016326123069533724,0.022485424697569235
0.30177716706770047,0.18805652378702445,0.02384376070128412,0.005185884701504902
0.301027854490869,0.1883884066336971,0.02545651305382652,0.006393168498611544
0.2999013311325721,0.18999763638946396,0.01803049314178885,0.015971652834988304
0.30000633022385487,0.18656856009810882,0.015959068735339706,0.022420763663548556
0.3007402487515346,0.18759712036161622,0.01904815391935666,0.02036552167790972
0.3001920951830778,0.18727274345337622,0.020997843260320004,0.01612999734458468
0.2998445642133587,0.18596615773273634,0.01890407284112055,0.01828557860013973
0.3011241941632433,0.1883844993754099,0.021691684946345473,0.008859949376647558
0.301225723330449,0.18679430215853782,0.024924545432265008,0.008228710647840585
0.30192970028886534,0.18489637345941562,0.009942011305888338,0.02829030419420324
0.3012906928713529,0.18690249520921182,0.016586479315302438,0.024110134773609987
0.30037348461593855,0.1886987542821717,0.025572289963185165,0.008124465684986773
0.3010823235449472,0.18715041402198984,0.024191108088983206,0.013276859022032225
0.30032776671587336,0.1866809982051821,0.022524538200439582,0.00997672157474881
0.3012380464197768,0.18916791504677327,0.026825367358001805,0.005291925890246584
0.2991555274021283,0.1857461631901409,0.014425926602369289,0.021220914522209672
0.3001140960080861,0.18611728907792585,0.017766185371234356,0.021958267506446617
0.30333594489426774,0.18745225535651602,0.024349297478861668,0.0029846337460294682
0.30130033869123807,0.18833724458424456,0.023876791824000473,0.010098806749688603
0.2971858375047048,0.187036729472086,0.02257276486360302,0.013208248337299765
0.3001973917857943,0.18515710615084507,0.019296943335323488,0.01793664021770475
0.3005053896226728,0.18828386013698642,0.0236886821616865,0.009260751966841006
0.2995905749271848,0.18512500374962415,0.01311683055872856,0.02722391670492806
0.29893694502836976,0.18711116315003593,0.024188939651829902,0.009299048976145568
0.300514429584621,0.1897766216888313,0.023726208290574216,0.005387162537431597
0.3013782505430219,0.1874987332342381,0.024343037662475177,0.005636706634960603
0.29985644927377636,0.18887370428272102,0.024225658249735882,0.0056543091162738375
0.3004860329649591,0.18698069535539175,0.02597304778220393,0.005705789065551491
0.299423140568351,0.18872928960388807,0.020770376372892817,0.014227980920362353
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.3022480892056448,0.18647116791832036,0.024226775938253228,0.0027986255149337995
0.2988998239307441,0.18508295321596965,0.016326123069533724,0.022485424697569235
0.3018696174480909,0.18801008775928418,0.024148459749001067,0.004665696689908464
0.30094223899642997,0.18842688534936233,0.025589554819901387,0.006568869213121089
0.2999013311325721,0.18999763638946396,0.01803049314178885,0.015971652834988304
0.30000633022385487,0.18656856009810882,0.015959068735339706,0.022420763663548556
0.30073553806059655,0.1875807050872068,0.01902005167448137,0.020527764504305983
0.3001291783640516,0.18703424327061874,0.01929125841122882,0.018260619867162993
0.2998445642133587,0.18596615773273634,0.01890407284112055,0.01828557860013973
0.301045219029181,0.1886598457367485,0.020867494125452662,0.009861916057672813
0.301225723330449,0.18679430215853782,0.024924545432265008,0.008228710647840585
0.30192995748316404,0.18486638899658775,0.00975022747566522,0.0286280892462479
0.3012906928713529,0.18690249520921182,0.016586479315302438,0.024110134773609987
0.30045071255497174,0.18946733559752107,0.02789640656377636,0.0040057188652610765
0.3010749523073575,0.18745027994302843,0.02353083405829602,0.012598441437924698
0.30115348004502673,0.1873394863853923,0.02822911700593852,0.002056427584071485
0.3012380464197768,0.18916791504677327,0.026825367358001805,0.005291925890246584
0.2992640789243512,0.18580112276134095,0.014976425731283915,0.02053966329941502
0.3012378212177476,0.18658290224424592,0.020062261101259103,0.015340591964023919
0.30333594489426774,0.18745225535651602,0.024349297478861668,0.0029846337460294682
0.3028020890229741,0.18802361027408468,0.026361910670718774,0.006795485376732902
0.2971858375047048,0.187036729472086,0.02257276486360302,0.013208248337299765
0.3001973917857943,0.18515710615084507,0.019296943335323488,0.01793664021770475
0.3005053896226728,0.18828386013698642,0.0236886821616865,0.009260751966841006
0.29953456119000577,0.18505062702360772,0.012765076689818465,0.02790031476091545
0.29893694502836976,0.18711116315003593,0.024188939651829902,0.009299048976145568
0.30029086107395736,0.1902028849342683,0.023661656309250503,0.0057209739499485355
0.3013782505430219,0.1874987332342381,0.024343037662475177,0.005636706634960603
0.29869850743208703,0.1897203159983335,0.024281736815989455,0.005704993168645117
0.30053152932827687,0.187268134165171,0.027025352496110336,0.003777930922392486
0.30110842255669346,0.19000423583297152,0.019412700290136618,0.014996109737189045
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.30191067416310374,0.18711449479233255,0.02412935251551899,0.003302421830527386
0.2988998239307441,0.18508295321596965,0.016326123069533724,0.022485424697569235
0.3012834103718529,0.18783040319465222,0.024156551210333096,0.005591849873138469
0.30094223899642997,0.18842688534936233,0.025589554819901387,0.006568869213121089
0.2999013311325721,0.18999763638946396,0.01803049314178885,0.015971652834988304
0.30000633022385487,0.18656856009810882,0.015959068735339706,0.022420763663548556
0.30073553806059655,0.1875807050872068,0.01902005167448137,0.020527764504305983
0.3001291783640516,0.18703424327061874,0.01929125841122882,0.018260619867162993
0.30005036686893527,0.18635620695281221,0.021337065264434435,0.013939342738359062
0.301045219029181,0.1886598457367485,0.020867494125452662,0.009861916057672813
0.30167970726692833,0.18660329085499427,0.024571174898222376,0.010172789013705039
0.30192995748316404,0.18486638899658775,0.00975022747566522,0.0286280892462479
0.3012906928713529,0.18690249520921182,0.016586479315302438,0.024110134773609987
0.30045071255497174,0.18946733559752107,0.02789640656377636,0.0040057188652610765
0.30106883664759654,0.18698362296923082,0.024283296483160327,0.012160341219705925
0.3007366311268177,0.1870000850769668,0.025305243424651257,0.006134289467729271
0.30087022481560033,0.18923128521895438,0.02646430741596276,0.00533855522678997
0.2988611463677926,0.18532077950688983,0.012780411598357232,0.023876503717138876
0.3012378212177476,0.18658290224424592,0.020062261101259103,0.015340591964023919
0.30333594489426774,0.18745225535651602,0.024349297478861668,0.0029846337460294682
0.3028020890229741,0.18802361027408468,0.026361910670718774,0.006795485376732902
0.2992198479958552,0.1869702146074756,0.019606480665821862,0.018610278227305946
0.3002700701678255,0.18456435828170123,0.01828845603860055,0.01991261217880194
0.300093435042858,0.18778677818765627,0.02192500258187924,0.011492323536509141
0.29898754988604914,0.183898247377861,0.009916110896752523,0.031258304767309036
0.29893694502836976,0.18711116315003593,0.024188939651829902,0.009299048976145568
0.30031203115870175,0.190197741078549,0.02355163307442441,0.005961145991780183
0.3013782505430219,0.1874987332342381,0.024343037662475177,0.005636706634960603
0.2987970717333921,0.18958845855049772,0.02442926509326912,0.005601372178482309
0.30053152932827687,0.187268134165171,0.027025352496110336,0.003777930922392486
0.3011830524293937,0.1897046417744677,0.020908016268701174,0.012491870158468178
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.30191067416310374,0.18711449479233255,0.02412935251551899,0.003302421830527386
0.2981248873502526,0.18458579037607017,0.015087768326077097,0.024853602059234862
0.3012834103718529,0.18783040319465222,0.024156551210333096,0.005591849873138469
0.30094223899642997,0.18842688534936233,0.025589554819901387,0.006568869213121089
0.2999013311325721,0.18999763638946396,0.01803049314178885,0.015971652834988304
0.30000633022385487,0.18656856009810882,0.015959068735339706,0.022420763663548556
0.30073553806059655,0.1875807050872068,0.01902005167448137,0.020527764504305983
0.3006219476546249,0.18683363132725853,0.01963395348866493,0.01696272661552915
0.3011503638045276,0.18736761880645292,0.024907192817129713,0.007704193680301626
0.301045219029181,0.1886598457367485,0.020867494125452662,0.009861916057672813
0.30167970726692833,0.18660329085499427,0.024571174898222376,0.010172789013705039
0.30192995748316404,0.18486638899658775,0.00975022747566522,0.0286280892462479
0.3012906928713529,0.18690249520921182,0.016586479315302438,0.024110134773609987
0.3008785357323648,0.18916853885257018,0.02737044009008914,0.003854312036026317
0.30106883664759654,0.18698362296923082,0.024283296483160327,0.012160341219705925
0.30091435944641814,0.18685214678934411,0.02344601584833912,0.009398960302230204
0.3000715511527724,0.18973056367136476,0.026506640403588657,0.004736229382717746
0.2988611463677926,0.18532077950688983,0.012780411598357232,0.023876503717138876
0.3012378212177476,0.18658290224424592,0.020062261101259103,0.015340591964023919
0.30333594489426774,0.18745225535651602,0.024349297478861668,0.0029846337460294682
0.3028020890229741,0.18802361027408468,0.026361910670718774,0.006795485376732902
0.2994823632292755,0.1877459772210613,0.02055473059372208,0.015569954942410013
0.300278286641797,0.18566744336514335,0.019319050317224938,0.0171807448802292
0.3002478889962886,0.18775215089539873,0.022215686401995303,0.010788391197504856
0.29936567949080506,0.18642222077410417,0.013273903763293623,0.024932572350273574
0.2996934189987295,0.1872897444654115,0.02461422678639208,0.008809059289153414
0.3006304424904983,0.18912281812726942,0.024066495027079686,0.006623181686859478
0.3013782505430219,0.1874987332342381,0.024343037662475177,0.005636706634960603
0.2987970717333921,0.18958845855049772,0.02442926509326912,0.005601372178482309
0.30040493279382485,0.1873257925997556,0.026244581644506066,0.005200803217379915
0.3011830524293937,0.1897046417744677,0.020908016268701174,0.012491870158468178
0.301493408798773,0.1884587475913394,0.02712644893367551,0.002077719958462717
0.30191067416310374,0.18711449479233255,0.02412935251551899,0.003302421830527386
0.2981248873502526,0.18458579037607017,0.015087768326077097,0.024853602059234862
0.30170198962765205,0.1871740829342471,0.023344824427150405,0.005887383366210824
0.3009477391621711,0.18873755474952886,0.0260124389629817,0.006010539898406142
0.2999603284847348,0.18973859719845612,0.018161769502888735,0.01605279270211653
0.2998250081149151,0.18652141623363083,0.015870492966064888,0.022182263787321996
0.30073553806059655,0.1875807050872068,0.01902005167448137,0.020527764504305983
0.3006219476546249,0.18683363132725853,0.01963395348866493,0.01696272661552915
0.3012477344840114,0.18767732730816833,0.025537111573099177,0.006107162449461936
0.30140101455701634,0.18861058872535807,0.021905292930574215,0.009179118240825651
